,Unnamed: 0,season_id,player_id,goals,assists,ppg,yellow_cards,second_yellow_cards,red_cards,player_name,date_of_birth,height,foot,position,mk_value,agent,apprance,score,goals_conceded,clean_sheets
85,85.0,2021,181579,28.571428571428573,23.80952380952381,33.333333333333336,3.333333333333333,18.75,0.0,James Ward-Prowse,1-Nov-94,1.77,right,Central Midfield,18000000.0,CAA Stellar ,100.0,71.27101350694784,,
86,86.0,2021,181579,28.571428571428573,23.80952380952381,33.333333333333336,3.333333333333333,18.75,0.0,James Ward-Prowse,1-Nov-94,1.77,right,Central Midfield,15000000.0,CAA Stellar ,100.0,71.27101350694784,,
87,87.0,2021,181579,28.571428571428573,23.80952380952381,33.333333333333336,3.333333333333333,18.75,0.0,James Ward-Prowse,1-Nov-94,1.77,right,Central Midfield,11000000.0,CAA Stellar ,100.0,71.27101350694784,,
88,88.0,2021,181579,28.571428571428573,23.80952380952381,33.333333333333336,3.333333333333333,18.75,0.0,James Ward-Prowse,1-Nov-94,1.77,right,Central Midfield,32000000.0,CAA Stellar ,100.0,71.27101350694784,,
89,89.0,2021,181579,28.571428571428573,23.80952380952381,33.333333333333336,3.333333333333333,18.75,0.0,James Ward-Prowse,1-Nov-94,1.77,right,Central Midfield,30000000.0,CAA Stellar ,100.0,71.27101350694784,,
90,90.0,2021,181579,28.571428571428573,23.80952380952381,33.333333333333336,3.333333333333333,18.75,0.0,James Ward-Prowse,1-Nov-94,1.77,right,Central Midfield,14500000.0,CAA Stellar ,100.0,71.27101350694784,,
91,91.0,2021,181579,28.571428571428573,23.80952380952381,33.333333333333336,3.333333333333333,18.75,0.0,James Ward-Prowse,1-Nov-94,1.77,right,Central Midfield,18000000.0,CAA Stellar ,100.0,71.27101350694784,,
92,92.0,2021,181579,28.571428571428573,23.80952380952381,33.333333333333336,3.333333333333333,18.75,0.0,James Ward-Prowse,1-Nov-94,1.77,right,Central Midfield,32000000.0,CAA Stellar ,100.0,71.27101350694784,,
93,93.0,2021,181579,28.571428571428573,23.80952380952381,33.333333333333336,3.333333333333333,18.75,0.0,James Ward-Prowse,1-Nov-94,1.77,right,Central Midfield,18000000.0,CAA Stellar ,100.0,71.27101350694784,,
94,94.0,2021,387106,25.714285714285715,42.85714285714285,0.0,60.0,6.25,0.0,Lovro Majer,17-Jan-98,1.78,left,Attacking Midfield,20000000.0,Niagara Sports ... ,100.0,70.85317267515305,,
95,95.0,2021,580195,14.285714285714286,23.80952380952381,77.66666666666667,23.333333333333336,12.5,0.0,Jamal Musiala,26-Feb-03,1.84,right,Attacking Midfield,38000000.0,11WINS ,93.75,70.82693615780781,,
96,96.0,2021,580195,14.285714285714286,23.80952380952381,77.66666666666667,23.333333333333336,12.5,0.0,Jamal Musiala,26-Feb-03,1.84,right,Attacking Midfield,65000000.0,11WINS ,93.75,70.82693615780781,,
97,97.0,2021,580195,14.285714285714286,23.80952380952381,77.66666666666667,23.333333333333336,12.5,0.0,Jamal Musiala,26-Feb-03,1.84,right,Attacking Midfield,0.0,11WINS ,93.75,70.82693615780781,,
98,98.0,2021,61651,5.714285714285714,23.80952380952381,81.00000000000001,36.66666666666667,18.75,0.0,Jordan Henderson,17-Jun-90,1.87,right,Central Midfield,15000000.0,ROOF ,100.0,70.7346224856671,,
99,99.0,2021,61651,5.714285714285714,23.80952380952381,81.00000000000001,36.66666666666667,18.75,0.0,Jordan Henderson,17-Jun-90,1.87,right,Central Midfield,28000000.0,ROOF ,100.0,70.7346224856671,,
100,100.0,2021,61651,5.714285714285714,23.80952380952381,81.00000000000001,36.66666666666667,18.75,0.0,Jordan Henderson,17-Jun-90,1.87,right,Central Midfield,28000000.0,ROOF ,100.0,70.7346224856671,,
101,101.0,2021,61651,5.714285714285714,23.80952380952381,81.00000000000001,36.66666666666667,18.75,0.0,Jordan Henderson,17-Jun-90,1.87,right,Central Midfield,25000000.0,ROOF ,100.0,70.7346224856671,,
102,102.0,2021,61651,5.714285714285714,23.80952380952381,81.00000000000001,36.66666666666667,18.75,0.0,Jordan Henderson,17-Jun-90,1.87,right,Central Midfield,35000000.0,ROOF ,100.0,70.7346224856671,,
103,103.0,2021,61651,5.714285714285714,23.80952380952381,81.00000000000001,36.66666666666667,18.75,0.0,Jordan Henderson,17-Jun-90,1.87,right,Central Midfield,28000000.0,ROOF ,100.0,70.7346224856671,,
104,104.0,2021,61651,5.714285714285714,23.80952380952381,81.00000000000001,36.66666666666667,18.75,0.0,Jordan Henderson,17-Jun-90,1.87,right,Central Midfield,20000000.0,ROOF ,100.0,70.7346224856671,,
105,105.0,2021,255942,8.571428571428571,61.90476190476191,0.0,63.333333333333336,56.25,0.0,Nicolò Barella,7-Feb-97,1.75,right,Central Midfield,36000000.0,0,97.2972972972973,70.30690684854518,,
106,106.0,2021,255942,8.571428571428571,61.90476190476191,0.0,63.333333333333336,56.25,0.0,Nicolò Barella,7-Feb-97,1.75,right,Central Midfield,36000000.0,0,97.2972972972973,70.30690684854518,,
107,107.0,2021,255942,8.571428571428571,61.90476190476191,0.0,63.333333333333336,56.25,0.0,Nicolò Barella,7-Feb-97,1.75,right,Central Midfield,25000000.0,0,97.2972972972973,70.30690684854518,,
108,108.0,2021,255942,8.571428571428571,61.90476190476191,0.0,63.333333333333336,56.25,0.0,Nicolò Barella,7-Feb-97,1.75,right,Central Midfield,70000000.0,0,97.2972972972973,70.30690684854518,,
109,109.0,2021,255942,8.571428571428571,61.90476190476191,0.0,63.333333333333336,56.25,0.0,Nicolò Barella,7-Feb-97,1.75,right,Central Midfield,5000000.0,0,97.2972972972973,70.30690684854518,,
110,110.0,2021,255942,8.571428571428571,61.90476190476191,0.0,63.333333333333336,56.25,0.0,Nicolò Barella,7-Feb-97,1.75,right,Central Midfield,65000000.0,0,97.2972972972973,70.30690684854518,,
111,111.0,2021,240306,28.571428571428573,28.57142857142857,48.0,30.0,62.5,0.0,Bruno Fernandes,8-Sep-94,1.79,right,Attacking Midfield,85000000.0,MRP.POSITIONUMBER ,100.0,70.24973277621224,,
112,112.0,2021,240306,28.571428571428573,28.57142857142857,48.0,30.0,62.5,0.0,Bruno Fernandes,8-Sep-94,1.79,right,Attacking Midfield,90000000.0,MRP.POSITIONUMBER ,100.0,70.24973277621224,,
113,113.0,2021,240306,28.571428571428573,28.57142857142857,48.0,30.0,62.5,0.0,Bruno Fernandes,8-Sep-94,1.79,right,Attacking Midfield,48000000.0,MRP.POSITIONUMBER ,100.0,70.24973277621224,,
114,114.0,2021,240306,28.571428571428573,28.57142857142857,48.0,30.0,62.5,0.0,Bruno Fernandes,8-Sep-94,1.79,right,Attacking Midfield,6500000.0,MRP.POSITIONUMBER ,100.0,70.24973277621224,,
115,115.0,2021,240306,28.571428571428573,28.57142857142857,48.0,30.0,62.5,0.0,Bruno Fernandes,8-Sep-94,1.79,right,Attacking Midfield,7500000.0,MRP.POSITIONUMBER ,100.0,70.24973277621224,,
116,116.0,2021,128220,14.285714285714286,52.38095238095238,0.0,53.333333333333336,31.25,0.0,Luis Alberto,28-Sep-92,1.83,right,Central Midfield,44000000.0,YOU FIRST ,97.14285714285714,69.8231464386357,,
117,117.0,2021,128220,14.285714285714286,52.38095238095238,0.0,53.333333333333336,31.25,0.0,Luis Alberto,28-Sep-92,1.83,right,Central Midfield,28000000.0,YOU FIRST ,97.14285714285714,69.8231464386357,,
118,118.0,2021,128220,14.285714285714286,52.38095238095238,0.0,53.333333333333336,31.25,0.0,Luis Alberto,28-Sep-92,1.83,right,Central Midfield,35000000.0,YOU FIRST ,97.14285714285714,69.8231464386357,,
119,119.0,2021,128220,14.285714285714286,52.38095238095238,0.0,53.333333333333336,31.25,0.0,Luis Alberto,28-Sep-92,1.83,right,Central Midfield,3000000.0,YOU FIRST ,97.14285714285714,69.8231464386357,,
120,120.0,2021,128220,14.285714285714286,52.38095238095238,0.0,53.333333333333336,31.25,0.0,Luis Alberto,28-Sep-92,1.83,right,Central Midfield,45000000.0,YOU FIRST ,97.14285714285714,69.8231464386357,,
121,121.0,2021,128220,14.285714285714286,52.38095238095238,0.0,53.333333333333336,31.25,0.0,Luis Alberto,28-Sep-92,1.83,right,Central Midfield,28000000.0,YOU FIRST ,97.14285714285714,69.8231464386357,,
122,122.0,2021,128220,14.285714285714286,52.38095238095238,0.0,53.333333333333336,31.25,0.0,Luis Alberto,28-Sep-92,1.83,right,Central Midfield,4000000.0,YOU FIRST ,97.14285714285714,69.8231464386357,,
123,123.0,2021,51471,5.714285714285714,23.80952380952381,68.0,16.666666666666668,25.0,0.0,Mateo Kovacic,6-May-94,1.77,right,Central Midfield,35000000.0,VPA Sports ,100.0,69.73471965795355,,
124,124.0,2021,51471,5.714285714285714,23.80952380952381,68.0,16.666666666666668,25.0,0.0,Mateo Kovacic,6-May-94,1.77,right,Central Midfield,36000000.0,VPA Sports ,100.0,69.73471965795355,,
