id,season_id,player_id,total_games,games_played,goals,assists,ppg,yellow_cards,second_yellow_cards,red_cards
2173,2019,256977,29,24,4,5,2.21,11,1,
2174,2019,204103,38,37,4,9,1.57,9,1,
2175,2019,487465,35,29,3,3,1.69,8,3,
2176,2019,206040,38,38,17,6,1.55,17,3,
2177,2019,265078,40,31,6,2,1.55,12,1,
2178,2019,606872,2,,,,,,,
2179,2019,322089,6,,,,,,,
2180,2019,272622,36,32,3,1,1.03,1,8,
2181,2019,285548,38,17,1,,1.18,,2,
2182,2019,48002,36,31,2,,1.23,1,4,
2183,2019,37526,13,10,1,,1.7,1,2,
2184,2019,587106,3,,,,,,,
2185,2019,92571,31,31,3,,0.97,3,7,
2186,2019,181380,24,17,,1,1.18,2,4,1
2187,2019,140191,28,27,,3,1.11,2,7,
2188,2019,20007,29,10,,,0.6,1,2,
2189,2019,503795,7,5,,,0.6,1,,
2190,2019,468002,9,3,,,1.67,,,
2191,2019,357662,38,38,1,3,1.03,,6,
2192,2019,283628,31,30,11,3,2,3,,
2193,2019,51226,18,6,,,1.67,1,,
2194,2019,419025,3,,,,,,,
2195,2019,31835,35,33,4,3,1.06,13,5,
2196,2019,74223,16,8,,,1.38,2,,
2197,2019,476367,1,,,,,,,
2198,2019,423571,1,,,,,,,
2199,2019,135853,32,24,,3,0.83,8,1,
2200,2019,337321,2,2,,,,,,
2201,2019,159372,29,25,1,4,0.88,14,1,
2202,2019,314875,13,13,1,4,1.15,7,,
2203,2019,69015,24,23,5,1,1.35,8,2,
2204,2019,22614,28,24,5,5,0.92,10,4,
2205,2019,258011,5,,,,,,,
2206,2019,181375,33,32,7,2,1.06,4,1,
2207,2019,104124,24,24,10,3,1.08,7,3,
2208,2019,50935,28,22,3,,0.86,7,,
2209,2019,195906,30,10,1,2,0.5,,,
2210,2019,177476,30,29,2,2,0.93,2,2,
2211,2019,90836,32,29,1,,0.83,2,6,
2212,2019,480116,14,8,,,0.88,,2,
2213,2019,480987,23,12,1,,0.67,,1,
2214,2019,419930,21,4,,,0.25,,,
2215,2019,249513,37,27,,4,1.07,4,6,
2216,2019,61819,3,2,,,1.5,1,,
2217,2019,61841,24,24,,1,0.83,5,7,
2218,2019,249356,28,19,,2,0.84,3,2,
2219,2019,13573,19,15,,,0.67,,3,1
2220,2019,262980,34,33,1,2,1,6,11,1
2221,2019,391132,7,6,,,1.67,1,,
2222,2019,249089,34,27,,,0.81,6,5,
2223,2019,320411,35,34,1,1,0.97,10,8,
2224,2019,44983,27,24,3,1,0.75,7,3,
2225,2019,29975,29,5,,,1.2,1,1,
2226,2019,469064,4,,,,,,,
2227,2019,146795,28,28,1,4,0.93,2,2,
2228,2019,355861,20,15,,,0.6,5,,
2229,2019,87672,19,15,3,,0.53,6,1,
2230,2019,365770,2,,,,,,,
2231,2019,277033,9,9,1,,0.78,8,1,
2232,2019,279455,34,31,7,,0.84,17,2,
2233,2019,195652,8,2,,,,,,
2234,2019,123682,35,35,8,3,0.89,6,9,
2235,2019,91059,26,26,6,4,0.96,11,,
2236,2019,258889,38,32,3,1,0.78,7,1,
2237,2019,3875,23,20,13,1,2.45,6,1,
2238,2019,398402,12,4,,,0.75,,,
2239,2019,655835,1,,,,,,,
2240,2019,183318,24,24,1,,1.33,3,5,
2241,2019,135343,32,22,2,,0.82,3,5,
2242,2019,85475,36,32,2,3,1.25,1,8,
2243,2019,98240,18,14,2,,1.64,3,2,
2244,2019,127108,12,6,2,,0.83,1,,
2245,2019,484389,3,1,,,,,,
2246,2019,50174,28,23,,,1.09,6,7,
2247,2019,170321,19,16,,,1.38,3,2,
2248,2019,146258,21,19,2,2,1.21,6,,
2249,2019,312553,1,,,,,,,
2250,2019,186368,33,19,1,1,1.53,5,2,
2251,2019,255916,25,16,1,,1.25,2,3,
2252,2019,184528,31,17,,1,1.12,4,,
2253,2019,162029,26,21,,1,1.19,3,5,
2254,2019,206225,31,29,1,2,1.34,5,3,
2255,2019,81796,10,8,,,1,2,,
2256,2019,346707,27,23,1,1,1.13,2,2,
2257,2019,71292,32,26,6,2,1.31,6,3,
2258,2019,245537,14,12,,,0.83,2,2,
2259,2019,484387,21,9,2,,1,1,1,
2260,2019,507235,3,,,,,,,
2261,2019,92469,20,18,2,1,1,5,4,
2262,2019,333241,38,38,2,2,1.16,21,6,
2263,2019,272642,27,26,3,5,1.46,15,,
2264,2019,186997,28,19,,3,1.11,3,2,
2265,2019,258188,6,6,,1,0.83,4,2,
2266,2019,272999,37,36,4,2,1.22,14,5,
2267,2019,484390,4,,,,,,,
2268,2019,196522,27,20,4,2,0.8,8,2,
2269,2019,230541,17,8,,,0.5,1,,
2270,2019,48066,21,19,,4,1.53,1,1,
2271,2019,253677,33,33,2,2,0.97,1,7,
2272,2019,193469,21,17,1,,0.65,1,1,
2273,2019,413403,38,25,1,2,1.08,5,3,
2274,2019,233124,20,18,1,,0.72,,3,
2275,2019,73482,6,,,,,,,
2276,2019,250478,30,28,1,2,1,5,4,
2277,2019,67416,27,14,,,0.79,1,2,
2278,2019,354352,31,25,,2,1.04,3,7,
2279,2019,66333,32,18,1,1,0.89,2,1,
2280,2019,324882,34,29,,,0.93,9,5,
2281,2019,447661,37,36,3,2,0.94,4,8,
2282,2019,193116,28,28,3,3,0.89,6,3,
2283,2019,61653,37,27,3,5,1.04,14,4,
2284,2019,73491,16,5,,,0.8,5,1,
2285,2019,44794,29,10,,,1,2,,
2286,2019,243633,19,12,,,0.33,5,1,
2287,2019,469860,12,4,,,1,,,
2288,2019,203460,36,36,8,6,0.97,1,8,
2289,2019,234189,37,34,6,2,0.91,14,2,1
2290,2019,183720,37,34,4,4,0.85,17,3,
2291,2019,176591,21,10,,1,0.7,4,,
2292,2019,381362,21,21,5,1,1,8,3,
2293,2019,182201,34,34,8,,1.21,10,2,
2294,2019,88971,22,16,7,,1.19,,4,
2295,2019,85324,5,2,,,,,,
2296,2019,412660,21,18,,,0.83,4,,
2297,2019,99331,31,19,1,,1.11,2,3,
2298,2019,243028,36,34,1,1,1.26,1,4,
2299,2019,263236,22,6,,1,0.83,1,,1
2300,2019,163744,34,28,1,3,1.43,1,4,
2301,2019,81789,39,22,,1,1.23,,2,
2302,2019,40611,34,32,1,1,1.38,1,3,
2303,2019,421424,8,1,,,1,,,
2304,2019,112988,25,21,1,1,1.71,7,1,
2305,2019,341051,17,13,,,1.69,2,1,
2306,2019,406008,21,11,,,0.91,6,1,
2307,2019,66100,38,30,,,1.47,7,5,
2308,2019,181579,38,38,5,3,1.37,,9,
2309,2019,167799,34,33,,1,1.27,1,5,
2310,2019,130765,32,30,5,3,1.5,12,4,
2311,2019,507472,3,,,,,,,
2312,2019,444211,14,9,,2,2,4,,
2313,2019,504856,4,,,,,,,
2314,2019,314268,1,,,,,,,
2315,2019,485424,21,18,2,2,1.28,5,4,
2316,2019,186644,14,10,4,2,2.5,4,,
2317,2019,232271,27,20,,2,0.95,7,2,
2318,2019,129078,32,32,4,4,1.41,8,2,
2319,2019,340322,3,1,,,3,,,
2320,2019,134294,38,38,22,2,1.37,17,3,
2321,2019,346779,36,30,4,3,1.47,12,,
2322,2019,444208,31,21,3,2,1.43,8,1,
2323,2019,37304,31,26,2,3,1.54,13,,
2324,2019,346482,1,,,,,,,
2325,2019,148153,36,36,3,3,1.14,1,9,
2326,2019,212847,36,31,3,1,1.06,2,4,
2327,2019,119269,32,19,1,,1.16,,2,
2328,2019,364258,23,14,,,1,3,1,
2329,2019,134270,34,34,,,1.15,2,5,
2330,2019,56100,4,,,,,,,
2331,2019,36291,4,4,,,1.25,,,
2332,2019,392773,1,,,,,,,
2333,2019,68645,34,27,,1,1.07,10,5,
2334,2019,504148,11,9,,1,1.33,4,2,
2335,2019,119164,17,8,,,1.5,4,2,
2336,2019,433976,10,4,,,0.25,1,2,
2337,2019,79027,36,35,1,2,1.09,4,4,
2338,2019,534033,25,22,1,1,1.68,12,1,
2339,2019,410425,29,22,1,,1.05,11,4,
2340,2019,82873,38,29,2,4,1.07,14,4,
2341,2019,123951,40,35,3,2,1.17,10,2,1
2342,2019,49755,35,33,,1,1.12,4,8,
2343,2019,476237,22,19,,,1.11,2,1,
2344,2019,144028,34,31,5,3,0.97,12,,
2345,2019,213268,19,10,2,,1,3,,
2346,2019,209212,25,19,,1,0.89,8,2,
2347,2019,217115,38,37,10,3,1.08,10,2,
2348,2019,166240,36,30,5,1,0.8,7,1,
2349,2019,434207,28,24,3,2,1.13,14,,
2350,2019,177065,15,12,3,,1.58,4,1,
2351,2019,45693,37,23,1,1,1.09,5,,
2352,2019,516407,4,3,,,0.67,1,,
2353,2019,81512,34,27,,2,1.11,1,1,1
2354,2019,121477,34,29,2,,0.9,1,6,
2355,2019,60744,12,8,,1,1,2,1,
2356,2019,59606,36,29,,,0.9,2,7,
2357,2019,38145,29,20,,,0.8,,4,1
2358,2019,37981,2,1,,,1,1,,
2359,2019,286949,29,26,1,,1,4,3,
2360,2019,41112,21,14,,,0.71,2,5,
2361,2019,76467,31,28,,1,0.86,6,5,
2362,2019,170472,27,20,1,,1.35,3,4,
2363,2019,63494,30,30,,3,1,5,8,
2364,2019,128900,35,22,,1,1.14,7,1,
2365,2019,127187,37,37,4,2,0.89,11,9,
2366,2019,207014,33,30,1,1,0.83,14,9,
2367,2019,112302,33,28,3,,0.89,12,4,
2368,2019,73484,20,18,1,,0.67,3,2,
2369,2019,391719,16,4,,,0.75,,,
2370,2019,346472,4,,,,,,,
2371,2019,252345,34,32,2,1,1.19,15,6,
2372,2019,308801,6,5,,,0.8,1,2,
2373,2019,410225,30,28,5,6,0.96,8,1,
2374,2019,283528,32,19,1,,0.95,2,2,
2375,2019,129476,28,28,4,5,0.96,14,3,
2376,2019,626724,9,3,,,,,,
2377,2019,120565,37,23,2,,0.65,5,1,
2378,2019,65477,29,27,10,2,0.96,10,3,
2379,2019,67063,20,18,2,1,0.56,4,,
2380,2019,295331,12,5,,,0.8,,1,
2381,2019,47713,16,14,,,1.07,2,1,
2382,2019,61592,21,18,1,1,0.89,2,4,
2383,2019,27511,27,25,,1,1.16,1,1,
2384,2019,62688,31,16,,1,1.13,1,,
2385,2019,611650,19,3,1,,,1,,
2386,2019,487428,3,,,,,,,
2387,2019,52119,29,29,3,2,1.24,4,,
2388,2019,730893,11,4,,,0.25,,1,
2389,2019,92572,29,29,,,1,3,4,
2390,2019,74300,32,31,3,1,1.03,4,12,
2391,2019,66934,38,35,1,1,1.2,15,4,
2392,2019,241481,28,17,,,1.12,3,,
2393,2019,41416,37,37,,4,1.16,15,6,
2394,2019,263856,30,18,,1,1,9,1,
2395,2019,45333,38,33,,,1.09,5,9,
2396,2019,406633,4,,,,,,,
2397,2019,157506,19,17,3,2,1.24,6,2,
2398,2019,146164,33,17,,,0.65,5,1,
2399,2019,611651,2,,,,,,,
2400,2019,145988,38,38,4,4,1.13,1,5,
2401,2019,703470,17,2,,,0.5,,,
2402,2019,61842,29,24,1,1,1.04,6,,
2403,2019,45671,21,10,2,,1.3,4,,
2404,2019,50201,27,24,2,1,1.21,6,4,
2405,2019,108354,38,37,9,2,1.16,14,6,
2406,2019,95435,13,6,1,1,1,,,
2407,2019,577779,3,,,,,,,
2408,2019,659331,2,,,,,,,
2409,2019,173504,38,38,2,2,1.42,,10,
2410,2019,74810,32,32,1,1,1.41,,7,
2411,2019,128904,11,,,,,,,
2412,2019,43763,36,24,,4,1.25,4,2,
2413,2019,111114,29,8,,,1.5,,,
2414,2019,396174,9,,,,,,,
2415,2019,788283,4,,,,,,,
2416,2019,195633,30,24,,1,1.63,2,3,
2417,2019,503683,6,,,,,,,
2418,2019,641441,1,,,,,,,
2419,2019,102258,26,17,,1,1.12,,2,
2420,2019,15773,31,21,,1,1.67,,6,
2421,2019,40613,30,30,,,1.4,6,1,
2422,2019,91317,35,35,2,6,1.54,,9,
2423,2019,148262,28,24,2,2,1.5,6,8,
2424,2019,598958,9,1,,,,,,
2425,2019,108725,32,32,14,1,1.41,12,1,
2426,2019,63200,19,19,6,,1.26,12,4,
2427,2019,53360,36,36,8,2,1.42,7,1,
2428,2019,101500,28,19,2,1,1.26,5,,
2429,2019,381156,2,,,,,,,
2430,2019,343475,31,30,,,0.6,1,3,
2431,2019,77812,18,17,,1,0.65,1,3,
2432,2019,121385,18,15,,,0.8,1,4,
2433,2019,65255,8,7,,,,1,,
2434,2019,425713,12,10,,,1,,1,
2435,2019,346018,37,28,1,,0.39,4,4,
2436,2019,112617,2,,,,,,,
2437,2019,471690,36,36,,2,0.5,,7,
2438,2019,236953,26,17,,,0.94,2,4,
2439,2019,563306,4,1,,,,,,
2440,2019,205503,35,21,,,1.1,5,3,
2441,2019,93831,30,16,,,0.63,10,2,
2442,2019,12384,33,30,1,1,0.67,15,5,
2443,2019,126600,38,37,1,1,0.49,3,5,
2444,2019,82863,31,19,,,1,11,1,
2445,2019,82243,13,9,,,0.44,3,1,
2446,2019,39372,29,20,1,,0.35,4,3,
2447,2019,532464,1,,,,,,,
2448,2019,332341,37,37,6,2,0.57,21,6,
2449,2019,232418,26,17,,1,0.71,11,2,
2450,2019,45760,34,24,,,0.5,14,6,
2451,2019,109751,28,26,1,2,0.35,8,,
2452,2019,547534,8,5,,,,,,
2453,2019,321247,36,36,1,7,0.58,8,6,
2454,2019,225452,7,3,,,,,,
2455,2019,46972,37,36,11,3,0.58,11,3,
2456,2019,140579,25,21,1,,0.43,3,,
2457,2019,434223,17,12,,,0.08,1,,
2458,2019,159239,35,25,6,2,0.6,11,2,
2459,2019,121324,36,36,2,,1.47,1,3,1
2460,2019,324351,21,3,,,1,1,,
2461,2019,52495,38,38,,1,1.42,13,4,
2462,2019,34349,1,,,,,,,
2463,2019,13520,36,6,,,2.17,,,
2464,2019,85706,38,38,2,4,1.42,2,7,
2465,2019,128909,11,6,,,0.83,1,,
2466,2019,146690,38,38,2,4,1.42,,7,
2467,2019,158703,13,2,,,1.5,,,
2468,2019,93905,23,9,,,1.56,2,2,
2469,2019,57079,8,1,,,1,,,
2470,2019,333014,37,37,5,1,1.49,9,2,
2471,2019,156941,35,34,5,3,1.38,5,5,
2472,2019,54383,30,30,5,2,1.3,2,8,
2473,2019,73547,38,38,1,1,1.42,12,8,
2474,2019,218087,30,13,,,2.08,2,,
2475,2019,66923,24,11,,,1.27,2,2,
2476,2019,128907,2,1,,,,,,
2477,2019,291422,33,30,6,4,1.53,11,1,
2478,2019,298477,38,36,6,,1.44,17,4,
2479,2019,183299,23,16,1,2,1.06,7,1,
2480,2019,49542,36,25,3,2,1.16,10,1,
2481,2019,35416,29,28,2,2,1.43,16,2,
2482,2019,252755,9,5,,,0.6,,,
2483,2019,36859,4,2,,,,,,
2484,2020,258004,38,34,2,,2.35,2,5,
2485,2020,176553,28,16,,,2.38,,1,
2486,2020,177476,17,10,1,,1.7,1,4,
2487,2020,186590,34,22,4,,2.5,,,
2488,2020,466794,22,6,,,1.67,,,
2489,2020,54781,28,27,1,,2.19,,13,
2490,2020,503977,2,,,,,,,
2491,2020,609883,2,,,,,,,
2492,2020,203853,28,20,,,2.3,1,,
2493,2020,157495,32,13,2,1,2,4,2,
2494,2020,182712,34,28,2,4,2.18,3,5,
2495,2020,95424,33,24,1,1,2.21,2,1,
2496,2020,357565,38,34,2,2,2.26,3,6,
2497,2020,26267,32,21,,2,2.38,2,6,
2498,2020,395239,1,,,,,,,
2499,2020,53622,34,28,13,3,2.36,7,1,
2500,2020,466802,5,,,,,,,
2501,2020,433183,5,,,,,,,
2502,2020,88755,29,25,6,12,2.24,6,1,
2503,2020,241641,36,26,2,6,2.42,7,5,
2504,2020,568177,6,,,,,,,
2505,2020,406640,1,,,,,,,
2506,2020,134425,36,31,10,8,2.19,3,4,
2507,2020,406635,38,28,9,5,2.14,7,,
2508,2020,417346,36,36,8,8,1.53,12,2,
2509,2020,171424,37,27,9,6,2.33,10,,
2510,2020,363205,30,29,9,4,2.28,4,2,
2511,2020,26399,19,12,4,1,2.42,5,,
2512,2020,610849,6,1,,,,,,
2513,2020,139208,5,5,1,,2,1,1,
2514,2020,256178,7,7,,,2,1,,
2515,2020,361260,25,23,,,0.87,3,7,1
2516,2020,82105,10,10,1,2,1.9,3,2,
2517,2020,371814,30,17,1,1,2.24,,2,
2518,2020,503679,25,9,,,2.44,1,,
2519,2020,257097,4,,,,,,,
2520,2020,696324,3,,,,,,,
2521,2020,234803,38,38,1,7,1.82,3,2,
2522,2020,338070,22,2,,,1.5,,,
2523,2020,314353,36,36,2,7,1.81,4,2,
2524,2020,503680,31,6,,,1.83,3,1,
2525,2020,225693,30,30,,1,1.87,1,6,
2526,2020,222813,30,23,2,,2.61,6,3,
2527,2020,470606,3,,,,,,,
2528,2020,302215,18,10,,,2.4,5,1,
2529,2020,49499,38,38,2,,1.82,10,1,
2530,2020,60444,25,24,1,,1.71,7,4,
2531,2020,433188,36,24,1,2,1.75,9,2,
2532,2020,61651,23,21,1,1,1.62,4,,
2533,2020,143424,25,13,1,1,1.54,2,,
2534,2020,3333,30,26,,1,1.73,5,3,
2535,2020,565420,2,,,,,,,
2536,2020,86792,27,14,,2,1.07,4,2,
2537,2020,344015,3,,,,,,,
2538,2020,200512,35,35,11,8,1.89,6,3,
2539,2020,340950,20,19,9,,2,7,2,
2540,2020,165793,35,19,3,,1.47,7,1,
2541,2020,148455,37,37,22,5,1.78,7,,
2542,2020,131789,36,36,9,7,1.83,17,2,
2543,2020,406560,34,27,,,0.63,10,1,
2544,2020,148368,26,9,,,1.33,2,,
2545,2020,157509,35,24,5,,1.71,,3,
2546,2020,196948,23,17,,,1.94,1,2,
2547,2020,86202,32,19,1,,2.05,,,
2548,2020,303254,25,18,1,,1.94,,,
2549,2020,392771,29,25,,,0.52,4,3,
2550,2020,29241,25,23,2,,1.61,2,3,1
2551,2020,316125,34,27,3,5,1.7,5,3,
2552,2020,112515,22,13,2,,2.08,2,2,
2553,2020,181778,21,2,,,3,,,
2554,2020,472423,35,32,1,2,1.75,,3,
2555,2020,57500,38,26,1,2,1.92,3,5,
2556,2020,503981,2,,,,,,,
2557,2020,102017,38,28,7,1,1.96,8,2,
2558,2020,51471,30,27,,1,1.74,11,4,
2559,2020,131978,31,26,3,1,1.12,12,,
2560,2020,202886,33,31,1,,0.9,13,3,
2561,2020,488362,32,30,2,2,0.63,3,11,
2562,2020,423744,17,5,,,1.2,1,,
2563,2020,346483,37,36,6,6,1.69,6,2,
2564,2020,309400,31,27,4,5,1.41,10,2,
2565,2020,433181,3,,,,,,,
2566,2020,392768,33,23,2,3,1.87,9,,
2567,2020,315779,29,27,4,2,1.63,6,2,
2568,2020,217111,28,23,2,3,1.65,14,3,
2569,2020,170527,38,35,6,12,1.8,11,2,
2570,2020,331726,30,22,6,2,1.77,5,,
2571,2020,179184,35,18,2,2,0.94,5,,
2572,2020,82442,35,17,4,,1.76,7,1,
2573,2020,177907,34,34,2,1,2.06,1,11,
2574,2020,184573,34,29,1,1,2,1,,
2575,2020,286384,26,12,,,1.92,1,3,
2576,2020,342046,30,9,,,1.67,1,2,
2577,2020,640245,1,1,,,3,,,
2578,2020,183288,34,32,1,5,1.84,3,8,
2579,2020,255755,34,12,2,4,2.25,4,,
2580,2020,507700,20,4,,,2.25,,,
2581,2020,477758,37,34,2,4,2.06,,3,
2582,2020,357147,35,21,1,1,2.1,1,4,
2583,2020,315131,10,7,,,0.71,4,3,
2584,2020,315969,36,32,4,1,1.94,4,3,
2585,2020,74683,37,20,,1,2.15,1,2,
2586,2020,122153,29,26,3,5,1.81,4,3,
2587,2020,288255,34,19,1,1,1.89,1,1,
2588,2020,191614,35,30,1,,1.97,9,5,
2589,2020,240306,37,37,18,11,1.92,12,6,
2590,2020,141660,20,16,9,5,1.88,5,3,
2591,2020,44068,26,9,1,2,2.44,5,,
2592,2020,607224,1,1,,,3,,,
2593,2020,258923,38,37,11,11,1.92,11,4,
2594,2020,583189,2,2,1,,1.5,1,,
2595,2020,532826,35,31,7,2,1.77,14,2,
2596,2020,536835,21,4,,1,1,2,1,
2597,2020,319301,27,15,3,1,2.13,7,3,
2598,2020,676318,14,12,,,1.17,4,,
2599,2020,640026,5,2,,,3,,,
2600,2020,182877,23,22,4,6,2.05,11,,
2601,2020,48280,26,26,10,3,1.85,5,3,
2602,2020,62121,15,14,9,3,1.79,4,,
2603,2020,341429,28,18,,,1.78,1,1,
2604,2020,175722,37,28,,,1.5,,3,
2605,2020,42710,35,25,1,,1.8,1,2,
2606,2020,297212,21,12,,,1.75,,,
2607,2020,346478,14,6,,,1.17,2,2,
2608,2020,282429,31,27,,4,1.7,6,5,
2609,2020,192765,29,20,,2,1.7,,1,
2610,2020,127032,25,19,2,3,1.53,4,,
2611,2020,171679,28,17,,2,1.88,1,2,1
2612,2020,249126,30,15,,,1.67,5,5,
2613,2020,450936,36,33,3,2,1.52,22,3,
2614,2020,167799,38,38,2,4,1.63,,9,
2615,2020,348795,20,18,1,1,1.89,11,5,
2616,2020,337800,20,17,,3,2.12,9,2,
2617,2020,46001,35,25,,,1.56,1,3,
2618,2020,581683,1,,,,,,,
2619,2020,392775,24,23,2,3,1.26,4,4,
2620,2020,207929,23,15,,1,1.33,6,,
2621,2020,728734,2,,,,,,,
2622,2020,91845,37,37,17,10,1.59,13,,
2623,2020,284165,26,21,1,4,1.67,11,3,
2624,2020,77100,37,30,3,4,1.67,7,1,
2625,2020,39381,30,20,11,2,1.45,10,1,
2626,2020,111630,28,23,1,,1.52,5,4,1
2627,2020,191217,34,25,1,3,1.48,5,8,
2628,2020,112988,25,10,,1,1.7,1,1,
2629,2020,230784,27,27,,2,1.59,8,6,
2630,2020,160438,36,23,1,,2.04,4,3,
2631,2020,319745,35,25,,3,1.28,6,4,
2632,2020,111455,33,31,1,2,1.65,5,6,
2633,2020,340329,32,21,8,,1.48,5,1,
2634,2020,547533,1,,,,,,,
2635,2020,285845,34,26,,1,1.23,5,2,
2636,2020,316264,29,21,1,2,1.67,8,,
2637,2020,392765,23,20,2,4,2,11,,
2638,2020,655488,23,14,2,1,1.93,5,,
2639,2020,52769,43,34,1,7,1.76,16,,
2640,2020,433177,36,32,5,4,1.59,11,1,
2641,2020,343052,35,29,10,1,1.48,7,1,
2642,2020,340325,6,2,,,0.5,,,
2643,2020,93720,36,31,13,2,1.52,15,3,
2644,2020,58864,32,29,10,3,1.52,7,2,
2645,2020,340324,28,17,2,1,1.12,4,,
2646,2020,118534,37,35,3,1,1.6,1,4,
2647,2020,343475,33,31,,2,1.52,,4,
2648,2020,348623,31,28,1,,1.5,4,9,
2649,2020,289446,30,24,2,,1.96,3,2,
2650,2020,661053,4,,,,,,,
2651,2020,511552,1,,,,,,,
2652,2020,655986,2,,,,,,,
2653,2020,126664,30,30,,7,1.53,,2,
2654,2020,591193,26,2,,,,1,1,
2655,2020,258883,20,13,,1,2.23,1,1,
2656,2020,68390,28,25,,3,1.56,6,,
2657,2020,504507,6,,,,,,,
2658,2020,126422,26,24,,,1.54,2,6,
2659,2020,182894,1,1,,,1,,,
2660,2020,127187,30,29,2,3,1.69,9,6,
2661,2020,221025,34,28,,1,1.61,10,3,
2662,2020,314210,35,25,,1,1.76,9,3,
2663,2020,50362,15,8,,,1.25,1,1,
2664,2020,663225,8,,,,,,,
2665,2020,612749,2,,,,,,,
2666,2020,88103,24,23,6,5,1.35,14,4,
2667,2020,242631,35,30,1,2,1.53,12,,
2668,2020,413220,23,23,2,2,1.87,,4,
2669,2020,530732,10,,,,,,,
2670,2020,274839,27,26,1,4,1.88,4,6,
2671,2020,111051,37,23,,1,1.57,6,5,
2672,2020,341501,31,10,,,1.8,3,1,
2673,2020,249565,38,38,6,4,1.74,2,5,
2674,2020,129588,25,15,1,1,2.07,10,,
2675,2020,511813,4,2,,,2,1,,
2676,2020,461882,5,1,,,3,,,
2677,2020,61560,38,31,1,5,1.9,8,2,
2678,2020,294057,31,31,8,7,1.87,13,4,
2679,2020,427691,2,,,,,,,
2680,2020,398065,26,25,9,4,1.84,7,,
2681,2020,292417,13,11,1,2,1,3,,
2682,2020,670987,1,,,,,,,
2683,2020,341647,26,9,,2,0.78,1,,
2684,2020,246968,29,25,2,1,1.64,10,1,
2685,2020,295330,38,25,12,2,1.48,6,1,
2686,2020,197838,34,34,15,9,1.82,7,1,
2687,2020,174915,19,19,3,1,1.74,2,,
2688,2020,128901,37,37,1,,1.19,1,5,
2689,2020,142310,26,21,1,1,1.29,1,2,
2690,2020,204198,34,27,3,,1.11,1,2,
2691,2020,525247,37,18,,1,1.5,,4,
2692,2020,571827,10,,,,,,,
2693,2020,566043,3,,,,,,,
2694,2020,539807,4,,,,,,,
2695,2020,578391,32,24,1,2,1,8,1,
2696,2020,175446,7,7,,,1.29,5,,
2697,2020,357158,25,24,,3,1.46,9,3,
2698,2020,137745,18,14,,,1.64,4,2,
2699,2020,698678,1,,,,,,,
2700,2020,231572,36,34,1,1,1.15,5,5,
2701,2020,485583,34,12,,,0.75,1,1,
2702,2020,293283,3,1,,,3,,,
2703,2020,225161,37,36,5,1,1.17,10,7,
2704,2020,168157,34,33,1,,1.3,3,4,
2705,2020,511815,23,6,,1,1,2,1,
2706,2020,487469,34,19,,1,1,5,,
2707,2020,29364,34,33,1,1,1.24,9,3,1
2708,2020,502073,3,,,,,,,
2709,2020,532541,6,,,,,,,
2710,2020,429014,20,11,1,,0.73,3,1,
2711,2020,379980,9,5,,,,4,,
2712,2020,66333,38,14,,,1.07,,2,
2713,2020,626888,4,,,,,,,
2714,2020,324882,38,13,,,2.15,4,3,
2715,2020,447661,37,33,,2,1.36,10,8,1
2716,2020,193116,37,37,3,6,1.41,,12,
2717,2020,131978,31,26,3,1,1.12,12,,
2718,2020,174094,23,21,2,3,1.43,8,5,
2719,2020,503749,30,22,,,1.45,6,,
2720,2020,61653,15,4,1,1,1.5,3,,
2721,2020,659459,7,2,,,3,,,
2722,2020,203460,26,26,6,12,1.65,2,5,
2723,2020,234189,23,21,2,1,1.43,10,,
2724,2020,665390,7,1,,,3,,,
2725,2020,131996,38,36,7,7,1.36,24,1,
2726,2020,183720,34,28,10,,1.25,11,2,
2727,2020,176591,30,23,,2,1.13,12,3,1
2728,2020,324358,37,37,14,5,1.46,,2,1
2729,2020,381362,7,3,,,0.33,,,
2730,2020,182201,32,27,5,,2.19,12,2,
2731,2020,412660,33,15,1,1,0.93,,,
2732,2020,272622,35,18,2,,1.61,,2,
2733,2020,285548,34,14,1,,1.71,,1,
2734,2020,121477,26,22,3,,1.95,,3,1
2735,2020,48002,29,28,3,,1.64,1,4,
2736,2020,542690,11,,,,,,,
2737,2020,610706,1,,,,,,,
2738,2020,181380,12,12,,2,1.92,5,2,
2739,2020,92571,36,36,,8,1.81,2,3,
2740,2020,157672,40,39,,10,1.9,1,4,
2741,2020,468002,33,14,1,,1.79,4,1,
2742,2020,140191,29,14,1,1,1.07,3,2,
2743,2020,357662,32,32,2,1,1.75,1,2,
2744,2020,283628,38,38,10,1,1.71,,7,
2745,2020,419025,7,,,,,,,
2746,2020,242606,22,21,,1,1.76,1,2,1
2747,2020,31835,32,21,,,1.86,6,1,
2748,2020,141660,20,16,9,5,1.88,5,3,
2749,2020,357885,36,33,5,4,1.79,15,3,
2750,2020,135853,32,17,1,1,1.47,4,1,
2751,2020,290532,32,30,1,6,1.77,12,,
2752,2020,314875,38,38,8,5,1.71,24,,
2753,2020,159372,18,7,,,1.14,1,,
2754,2020,69015,25,15,,1,1.2,1,2,
2755,2020,22614,21,11,,,0.91,3,2,
2756,2020,258011,22,21,3,2,1.81,9,4,
2757,2020,181375,35,35,14,5,2.17,11,2,
2758,2020,104124,26,26,10,5,1.85,12,3,
2759,2020,655880,18,,,,,,,
2760,2020,148153,33,33,5,,1.06,,5,
