club_id,player_id,games_played,total_games
873,66934,27,33
873,66934,31,35
873,66934,35,38
873,66934,36,37
873,66934,27,33
873,488362,30,32
873,488362,30,32
873,488362,34,34
873,488362,30,32
873,488362,30,32
873,488362,34,34
873,207014,15,17
873,207014,30,33
873,207014,16,31
873,207014,32,32
873,207014,30,33
873,207014,16,31
873,41416,28,28
873,41416,29,30
873,41416,38,38
873,41416,37,37
873,41416,18,19
873,41416,21,22
873,41416,38,38
873,41416,37,37
873,41416,18,19
873,41416,21,22
873,157506,24,25
873,157506,19,25
873,157506,19,25
873,157506,30,34
873,157506,17,19
873,157506,27,27
873,157506,32,36
873,157506,30,34
873,157506,17,19
873,157506,27,27
873,157506,32,36
873,479999,34,36
873,479999,13,25
873,479999,34,36
873,479999,13,25
873,145988,34,34
873,145988,35,35
873,145988,34,34
873,145988,38,38
873,145988,30,30
873,145988,33,33
873,145988,34,34
873,145988,38,38
873,145988,30,30
873,145988,33,33
873,566723,26,28
873,566723,26,28
873,586834,,3
873,586834,2,7
873,586834,,3
873,586834,2,7
873,596821,,1
873,596821,,1
873,344152,32,39
873,344152,32,39
873,344152,,1
873,344152,16,22
873,344152,16,22
873,420002,22,34
873,420002,22,30
873,420002,22,34
873,420002,22,30
873,420002,34,34
873,420002,18,19
873,420002,22,34
873,420002,2,7
873,108354,30,34
873,108354,36,36
873,108354,20,36
873,108354,37,38
873,108354,33,36
873,108354,31,37
873,108354,20,36
873,108354,37,38
873,108354,33,36
873,108354,31,37
873,50201,29,30
873,50201,36,36
873,50201,16,20
873,50201,24,27
873,50201,30,34
873,50201,32,44
873,50201,16,20
873,50201,24,27
873,50201,30,34
873,50201,32,44
873,703474,,2
873,703474,,2
1123,361260,23,25
1123,361260,11,19
1123,361260,23,25
1123,361260,11,19
1123,128904,38,38
1123,128904,,11
1123,128904,28,35
1123,128904,1,24
1123,128904,,11
1123,128904,28,35
1123,121385,15,18
1123,121385,33,33
1123,121385,33,33
1123,621993,5,14
1123,621993,5,14
1123,77812,17,18
1123,77812,3,13
1123,77812,3,13
1123,511802,12,12
1123,511802,12,12
1123,425713,10,12
1123,696762,,6
1123,696762,,6
1123,507700,17,29
1123,507700,4,20
1123,507700,26,33
1123,507700,26,33
1123,507700,17,29
1123,507700,4,20
1123,507700,26,33
1123,295630,18,37
1123,295630,18,37
1123,471690,36,36
1123,471690,34,36
1123,471690,34,36
1123,236953,4,8
1123,236953,18,22
1123,236953,5,12
1123,236953,17,26
1123,236953,15,21
1123,236953,15,21
1123,433186,1,6
1123,433186,1,6
1123,257805,27,28
1123,257805,27,28
1123,377393,33,37
1123,377393,33,37
1123,377393,32,33
1123,377393,34,34
1123,377393,30,30
1123,377393,26,26
1123,377393,29,30
1123,390664,10,26
1123,390664,10,26
1123,423744,6,11
1123,423744,5,17
1123,423744,24,31
1123,423744,24,31
1123,423744,6,11
1123,423744,5,17
1123,423744,24,31
1123,423744,24,31
1123,126600,37,38
1123,126600,31,32
1123,126600,31,32
1123,82863,19,31
1123,82863,19,26
1123,82863,19,31
1123,82863,29,31
1123,82863,14,19
1123,82863,1,4
1123,532464,,1
1123,532464,,1
1123,724785,,4
1123,724785,,4
1123,332341,37,37
1123,332341,8,12
1123,332341,37,37
1123,332341,8,12
1123,258916,2,3
1123,258916,,3
1123,258916,19,36
1123,258916,19,36
1123,672381,13,21
1123,672381,13,21
1123,451677,14,30
1123,451677,14,30
1123,383109,12,24
1123,383109,12,24
1123,109751,26,28
1123,109751,26,28
1123,547534,5,8
1123,547534,5,8
1123,291739,31,32
1123,291739,31,32
1123,291739,28,33
1123,291739,26,30
1123,291739,28,30
1123,291739,24,25
1123,570864,3,6
1123,570864,3,6
1123,393325,26,26
1123,393325,26,26
1123,393325,10,18
1123,393325,28,30
1123,393325,32,32
1123,46972,36,37
1123,46972,37,37
1123,46972,36,37
1123,46972,37,37
1123,434223,12,17
1123,434223,17,23
1123,434223,12,17
1123,434223,17,23
1123,291544,3,12
1123,605498,7,7
1123,605498,7,7
1123,605498,3,3
1123,566888,,1
1123,566888,,1
1123,696764,,1
1123,696764,,1
1010,255744,36,36
1010,255744,36,36
1010,255744,3,16
1010,255744,21,26
1010,255744,21,23
1010,255744,21,29
1010,255744,30,36
1010,255744,36,36
1010,192875,17,28
1010,192875,17,28
1010,192875,30,36
1010,192875,,1
1010,81512,16,22
1010,81512,28,29
1010,81512,21,31
1010,81512,27,34
1010,81512,16,31
1010,81512,21,31
1010,81512,27,34
1010,81512,16,31
1010,371436,5,16
1010,371436,5,16
1010,371436,6,14
1010,371436,6,14
1010,371436,,18
1010,59606,35,36
1010,59606,15,20
1010,59606,7,9
1010,59606,36,37
1010,59606,29,36
1010,59606,31,35
1010,59606,29,36
1010,59606,31,35
1010,290017,30,35
1010,290017,30,35
1010,290017,2,2
1010,290017,16,25
1010,290017,23,26
1010,290017,36,36
1010,290017,30,35
1010,286949,14,38
1010,286949,26,29
1010,286949,15,33
1010,286949,26,29
1010,286949,15,33
1010,286949,33,36
1010,286949,32,35
1010,286949,34,36
1010,50174,24,34
1010,50174,18,18
1010,50174,10,20
1010,50174,26,31
1010,50174,23,28
1010,50174,8,15
1010,50174,23,28
1010,50174,23,28
1010,50174,8,15
1010,610621,,8
1010,610621,,8
1010,503795,5,7
1010,503795,16,33
1010,503795,5,7
1010,503795,16,33
1010,76467,23,24
1010,76467,29,31
1010,76467,28,31
1010,76467,27,27
1010,76467,29,31
1010,76467,28,31
1010,76467,27,27
1010,76467,31,33
1010,486477,30,37
1010,486477,30,37
1010,635336,20,29
1010,635336,20,29
1010,635336,1,7
1010,635336,24,26
1010,635336,33,34
1010,46001,37,37
1010,46001,25,31
1010,46001,33,38
1010,46001,29,30
1010,46001,25,35
1010,46001,36,37
1010,46001,29,29
1010,46001,25,35
1010,46001,36,37
1010,236471,13,23
1010,236471,13,23
1010,409106,9,12
1010,409106,9,12
1010,409106,32,32
1010,409106,10,10
1010,346472,,4
1010,346472,,4
1010,391719,,12
1010,391719,,8
1010,391719,4,16
1010,391719,8,19
1010,391719,4,16
1010,391719,8,15
1010,73484,22,26
1010,73484,27,35
1010,73484,23,23
1010,73484,18,20
1010,73484,28,34
1010,73484,13,15
1010,73484,18,20
1010,73484,28,34
1010,74943,26,28
1010,74943,26,28
1010,74943,30,32
1010,74943,30,32
1010,74943,30,32
1010,74943,26,30
1010,74943,26,27
1010,74943,28,28
1010,44983,34,37
1010,44983,27,33
1010,44983,28,38
1010,44983,25,26
1010,44983,24,27
1010,44983,4,18
1010,44983,24,27
1010,44983,4,18
1010,733494,,1
1010,733494,,1
1010,252345,32,34
1010,252345,18,31
1010,252345,17,31
1010,252345,32,34
1010,252345,18,31
1010,252345,32,34
1010,711247,,3
1010,711247,,3
1010,875581,,1
1010,410225,28,30
1010,410225,28,30
1010,410225,22,22
1010,410225,31,31
1010,410225,24,24
1010,410225,35,35
1010,424051,15,25
1010,424051,21,22
1010,424051,20,22
1010,424051,20,20
1010,424051,15,25
1010,626724,3,9
1010,626724,3,9
1010,626724,28,29
1010,448854,33,33
1010,448854,18,27
1010,459463,34,34
1010,459463,41,48
1010,459463,34,34
1010,459463,22,22
1010,459463,23,23
1010,91059,31,31
1010,91059,36,36
1010,91059,33,33
1010,91059,35,35
1010,91059,26,26
1010,91059,26,26
1010,91059,11,16
1010,91059,32,33
1010,120565,32,34
1010,120565,31,38
1010,120565,23,37
1010,120565,29,30
1010,120565,23,37
1010,289846,16,31
1010,289846,10,26
1010,65477,38,38
1010,65477,29,30
1010,65477,27,29
1010,65477,32,32
1010,65477,27,29
1010,65477,2,2
1010,594276,,2
1010,852517,,1
1010,974327,,1
1132,173504,19,38
1132,173504,31,31
1132,173504,38,38
1132,173504,36,36
1132,173504,35,35
1132,173504,35,36
1132,173504,38,38
1132,173504,36,36
1132,173504,35,35
1132,469050,19,36
1132,469050,19,36
1132,74810,34,34
1132,74810,29,29
1132,74810,32,32
1132,74810,30,30
1132,74810,21,21
1132,74810,38,38
1132,74810,32,32
1132,74810,30,30
1132,74810,21,21
1132,111114,3,5
1132,111114,16,38
1132,111114,8,29
1132,111114,8,29
1132,111114,6,30
1132,111114,6,29
1132,111114,8,29
1132,111114,8,29
1132,111114,6,30
1132,43763,35,35
1132,43763,36,38
1132,43763,31,32
1132,43763,24,36
1132,43763,20,32
1132,43763,12,25
1132,43763,24,36
1132,43763,20,32
1132,43763,12,25
1132,43763,15,16
1132,788283,,4
1132,788283,,2
1132,788283,,24
1132,788283,,4
1132,788283,,2
1132,788283,,24
1132,195633,11,29
1132,195633,24,30
1132,195633,29,30
1132,195633,31,31
1132,195633,38,38
1132,195633,24,30
1132,195633,29,30
1132,195633,31,31
1132,686839,,5
1132,686839,,5
1132,214666,4,9
1132,214666,21,25
1132,214666,21,25
1132,102258,36,37
1132,102258,26,34
1132,102258,21,35
1132,102258,17,26
1132,102258,34,36
1132,102258,25,37
1132,102258,21,35
1132,102258,17,26
1132,102258,34,36
1132,102258,25,37
1132,15773,11,15
1132,15773,15,27
1132,15773,13,33
1132,15773,19,31
1132,15773,21,31
1132,15773,4,27
1132,15773,,32
1132,15773,19,31
1132,15773,21,31
1132,15773,,32
1132,91317,32,35
1132,91317,9,15
1132,91317,19,38
1132,91317,34,37
1132,91317,35,35
1132,91317,38,38
1132,91317,27,27
1132,91317,34,37
1132,91317,35,35
1132,91317,27,27
1132,40613,38,38
1132,40613,37,37
1132,40613,30,30
1132,40613,16,21
1132,40613,20,38
1132,40613,37,37
1132,40613,30,30
1132,40613,20,38
1132,293569,33,34
1132,293569,35,35
1132,293569,10,13
1132,293569,35,35
1132,49755,36,36
1132,49755,30,31
1132,49755,33,35
1132,49755,7,27
1132,49755,7,27
1132,49755,3,19
1132,49755,30,31
1132,49755,33,35
1132,49755,3,19
1132,677311,,2
1132,677311,,1
1132,677311,,1
1132,657863,2,9
1132,657863,,5
1132,657863,,5
1132,584769,21,25
1132,584769,36,36
1132,584769,38,38
1132,584769,21,25
1132,584769,38,38
1132,584769,36,36
1132,584769,38,38
1132,234781,27,29
1132,234781,27,29
1132,234781,31,34
1132,234781,33,35
1132,234781,30,33
1132,234781,27,29
1132,234781,22,24
1132,234781,36,36
1132,234781,27,29
1132,614700,,7
1132,614700,,7
1132,89231,20,24
1132,89231,35,36
1132,89231,29,31
1132,89231,22,26
1132,89231,18,18
1132,89231,29,31
1132,89231,22,26
1132,89231,18,18
1132,14221,25,32
1132,14221,29,29
1132,14221,29,29
1132,14221,16,16
1132,14221,28,35
1132,14221,16,16
1132,14221,28,35
1132,228645,38,38
1132,228645,38,38
1132,228645,34,34
1132,228645,32,32
1132,228645,38,38
1132,108725,24,25
1132,108725,38,38
1132,108725,32,32
1132,108725,33,33
1132,108725,34,35
1132,108725,34,35
1132,108725,38,38
1132,108725,33,33
1132,108725,34,35
1132,108725,34,35
1132,53360,12,14
1132,53360,24,31
1132,53360,37,38
1132,53360,36,36
1132,53360,31,34
1132,53360,29,31
1132,53360,31,34
1132,53360,29,31
1132,101500,,3
1132,101500,13,34
1132,101500,19,28
1132,101500,28,33
1132,101500,22,22
1132,101500,13,34
1132,101500,28,33
1132,101500,22,22
1132,63200,36,37
1132,63200,37,38
1132,63200,19,19
1132,63200,22,25
1132,63200,23,30
1132,63200,37,38
1132,63200,22,25
1132,63200,23,30
1132,704801,,2
1132,704801,,2
27,281963,19,21
27,281963,23,31
27,281963,25,26
27,281963,10,16
27,281963,15,34
27,281963,27,34
27,281963,14,16
27,344695,27,34
27,344695,28,29
27,344695,28,28
27,344695,29,30
27,344695,28,32
27,166601,33,33
27,166601,33,33
27,166601,27,34
27,166601,31,34
27,166601,8,8
27,166601,20,27
27,166601,28,28
27,538996,6,9
27,538996,17,31
27,538996,6,14
27,578539,1,2
27,578539,14,22
27,578539,14,22
27,578539,20,23
27,580193,,5
27,580193,,5
27,522248,,1
27,424204,6,13
27,424204,29,33
27,424204,23,27
27,424204,22,22
27,424881,12,31
27,353366,34,34
27,353366,29,29
27,353366,32,33
27,353366,24,30
27,353366,25,28
27,353366,13,28
27,353366,,2
27,483046,1,3
27,483046,13,23
27,190685,10,27
27,190685,5,16
27,190685,25,32
27,190685,26,34
27,190685,29,35
27,190685,29,33
27,190685,27,27
27,190685,10,27
27,161056,23,32
27,161056,23,32
27,161056,27,33
27,161056,29,33
27,161056,34,34
27,161056,33,33
27,161056,27,27
27,161056,28,28
27,336869,6,26
27,336869,9,24
27,336869,25,34
27,336869,8,25
27,336869,35,36
27,336869,35,35
27,31741,,1
27,31741,,1
27,153084,25,27
27,153084,25,27
27,153084,30,30
27,153084,26,26
27,153084,24,25
27,153084,24,24
27,153084,19,20
27,106987,32,32
27,106987,22,22
27,106987,32,32
27,106987,27,29
27,106987,27,27
27,106987,27,27
27,190393,26,32
27,190393,13,22
27,190393,16,17
27,190393,15,19
27,190393,33,33
27,190393,31,33
27,344600,11,27
27,344600,9,27
27,344600,24,29
27,344600,14,21
27,344600,14,21
27,344600,24,29
27,57574,,1
27,580195,1,2
27,580195,26,34
27,580195,30,32
27,604327,3,3
27,900909,4,9
27,467437,4,17
27,744728,,1
27,243714,24,28
27,243714,24,28
27,243714,19,24
27,243714,21,21
27,243714,24,26
27,243714,29,31
27,243714,21,21
27,243714,24,28
27,604323,7,9
27,159471,1,6
27,159471,1,6
27,159471,31,33
27,159471,27,27
27,159471,34,34
27,192565,26,31
27,192565,31,37
27,192565,1,3
27,192565,33,34
27,192565,1,3
27,192565,33,34
27,192565,32,32
27,192565,32,32
27,58358,31,34
27,58358,31,34
27,58358,29,31
27,58358,29,30
27,58358,33,33
27,58358,32,32
27,58358,32,32
27,38253,32,33
27,38253,32,33
27,38253,33,33
27,38253,30,33
27,38253,31,31
27,38253,29,29
27,38253,34,34
27,45660,30,31
27,45660,28,29
27,45660,28,29
27,45660,23,23
27,45660,22,29
27,45660,20,22
27,45660,22,31
27,45660,9,16
27,636898,1,2
16,284730,30,34
16,284730,29,31
16,284730,28,28
16,284730,26,26
16,344598,11,22
16,344598,15,25
16,344598,9,10
16,344598,15,18
16,39728,30,31
16,39728,30,31
16,39728,27,29
16,39728,26,31
16,39728,21,29
16,39728,31,31
16,39728,33,33
16,39728,23,24
16,282144,16,19
16,282144,10,21
16,282144,17,32
16,282144,17,32
16,659513,,2
16,482573,2,11
16,170986,24,26
16,170986,9,11
16,170986,23,28
16,170986,29,32
16,170986,27,28
16,170986,23,23
16,170986,34,35
16,85867,2,4
16,85867,2,4
16,85867,2,4
16,85867,12,25
16,85867,30,31
16,85867,11,25
16,85867,13,27
16,85867,16,24
16,798043,2,3
16,35208,26,29
16,35208,26,29
16,35208,26,29
16,35208,18,19
16,35208,9,21
16,35208,7,21
16,100986,21,28
16,100986,17,18
16,100986,22,33
16,100986,24,35
16,100986,22,25
16,100986,16,21
16,193900,2,3
16,193900,28,31
16,193900,16,19
16,193900,21,22
16,193900,21,22
16,193900,31,33
16,193900,31,33
16,193900,27,29
16,388513,5,21
16,388513,13,27
16,274461,3,4
16,274461,3,4
16,274461,10,22
16,274461,3,9
16,274461,7,21
16,274461,10,27
16,521919,1,2
16,119296,30,30
16,119296,32,33
16,119296,26,29
16,119296,20,32
16,119296,28,31
16,119296,24,24
16,119296,29,30
16,35047,33,33
16,35047,28,28
16,35047,15,15
16,35047,29,33
16,392710,2,4
16,581678,29,31
16,581678,32,32
16,191422,32,33
16,191422,32,33
16,191422,28,33
16,191422,23,26
16,191422,14,31
16,191422,12,27
16,191422,21,32
16,191422,22,23
16,91849,32,32
16,91849,30,32
16,91849,11,16
16,91849,20,26
16,91849,27,29
16,91849,27,29
16,384745,1,11
16,384745,,1
16,384745,10,15
16,384745,10,15
16,504215,15,17
16,504215,32,32
16,504215,10,10
16,187492,29,32
16,187492,32,33
16,187492,34,34
16,187492,33,34
16,187492,33,33
16,187492,31,34
16,187492,31,31
16,35207,26,28
16,35207,26,28
16,35207,17,17
16,35207,11,11
16,35207,27,27
16,35207,19,19
16,35207,32,33
16,35207,29,29
16,627226,14,27
16,627226,13,30
16,412935,,4
16,412935,1,2
16,655912,,3
16,102226,29,33
16,102226,29,33
16,102226,23,23
16,102226,34,34
16,102226,33,33
16,102226,33,33
16,102226,16,19
16,102226,23,23
16,670882,4,5
16,326029,27,27
16,429874,4,7
16,429874,17,29
16,596153,,1
16,418560,29,29
16,418560,28,28
16,418560,24,24
16,467720,14,18
16,467720,16,23
16,296879,6,14
16,296879,9,16
23826,475959,29,32
23826,666234,28,30
23826,666234,,1
23826,666234,19,22
23826,666234,19,19
23826,93740,28,29
23826,93740,26,30
23826,93740,12,18
23826,93740,29,33
23826,93740,30,30
23826,277179,,2
23826,277179,19,29
23826,277179,19,29
23826,277179,19,29
23826,277179,26,28
23826,277179,29,31
23826,70243,30,32
23826,70243,15,16
23826,70243,29,30
23826,70243,24,27
23826,70243,8,11
23826,348026,25,33
23826,348026,28,30
23826,348026,28,32
23826,348026,17,18
23826,348026,33,35
23826,215599,1,1
23826,215599,26,31
23826,215599,31,33
23826,215599,23,25
23826,215599,23,26
23826,202591,9,14
23826,202591,29,32
23826,202591,23,32
23826,202591,23,36
23826,202591,13,20
23826,202591,22,30
23826,202591,23,36
23826,202591,13,16
23826,508637,1,7
23826,332705,14,15
23826,332705,27,28
23826,332705,24,30
23826,223967,22,28
23826,223967,29,31
23826,223967,3,4
23826,223967,26,29
23826,402008,31,32
23826,402008,20,20
23826,106987,32,32
23826,106987,22,22
23826,106987,32,32
23826,106987,27,29
23826,106987,27,27
23826,106987,27,27
23826,617074,16,25
23826,617074,14,17
23826,617074,16,25
23826,53418,23,24
23826,53418,23,24
23826,53418,23,24
23826,53418,30,30
23826,53418,27,31
23826,53418,27,31
23826,53418,11,16
23826,53418,27,30
23826,53418,27,31
23826,717345,,2
23826,717345,1,11
23826,293385,32,32
23826,293385,19,20
23826,451276,12,12
23826,451276,31,34
23826,111078,30,30
23826,111078,21,22
23826,111078,29,30
23826,111078,31,31
23826,605306,,2
23826,668276,,1
23826,668276,8,23
23826,597004,2,11
23826,597004,1,11
23826,405685,,1
23826,344381,32,34
23826,344381,28,28
23826,344381,34,34
23826,344381,5,11
23826,344381,8,20
23826,344381,20,34
23826,344381,22,36
23826,198008,26,31
23826,198008,32,32
23826,198008,33,34
23826,198008,24,38
23826,198008,27,28
23826,198008,26,31
23826,198008,27,28
23826,292246,32,33
23826,292246,32,33
23826,292246,18,27
23826,292246,32,33
23826,157635,29,29
23826,157635,30,33
23826,157635,31,31
23826,157635,22,24
23826,157635,27,30
23826,157635,25,26
23826,473169,20,25
15,564545,30,31
15,564545,31,31
15,564545,22,23
15,196357,29,30
15,196357,29,30
15,196357,28,29
15,196357,33,33
15,196357,25,31
15,196357,27,34
15,196357,33,33
15,644771,27,29
15,659813,27,29
15,324351,3,21
15,324351,3,21
15,324351,26,32
15,324351,3,21
15,324351,9,30
15,324351,9,30
15,324351,4,6
15,644613,,3
15,361065,25,26
15,361065,1,3
15,361065,26,38
15,228433,28,29
15,228433,28,29
15,228433,32,32
15,228433,26,27
15,228433,28,33
15,228433,24,29
15,228433,22,33
15,228433,19,27
15,215099,13,25
15,215099,22,27
15,484547,32,36
15,484547,25,26
15,315131,8,10
15,315131,4,10
15,315131,21,30
15,315131,12,16
15,315131,12,16
15,315131,3,3
15,315131,7,10
15,315131,12,16
15,315131,3,3
15,315131,7,10
15,315131,7,10
15,315131,6,9
15,119211,29,29
15,119211,17,17
15,119211,24,27
15,119211,30,34
15,119211,18,26
15,119211,5,19
15,119211,,2
15,159088,30,30
15,159088,29,29
15,159088,26,27
15,34787,22,33
15,34787,22,31
15,34787,21,25
15,34787,27,29
15,34787,17,18
15,34787,6,11
15,125858,28,30
15,125858,26,27
15,125858,25,32
15,125858,29,32
15,125858,29,29
15,401578,18,25
15,401578,9,21
15,401578,23,26
15,232454,25,25
15,232454,33,34
15,232454,13,17
15,232454,30,33
15,232454,29,29
15,232454,26,31
15,232454,26,31
15,89701,7,8
15,89701,26,30
15,89701,27,30
15,89701,24,26
15,89701,27,27
15,89701,21,23
15,89701,26,26
15,788445,3,7
15,598577,7,9
15,598577,29,29
15,598577,24,24
15,532776,25,25
15,532776,4,7
15,428791,15,29
15,428791,13,29
15,428791,1,2
15,395516,28,34
15,395516,32,32
15,395516,2,13
15,395516,25,36
15,61087,33,33
15,61087,16,19
15,61087,24,34
15,61087,19,20
15,61087,26,28
15,61087,22,27
15,242086,22,26
15,242086,32,38
15,242086,22,28
15,242086,24,35
15,242086,22,26
15,193782,24,27
15,193782,27,33
15,193782,24,33
15,193782,25,29
15,173491,11,19
15,173491,7,21
15,173491,1,8
15,173491,20,21
15,173491,20,21
15,580276,1,12
82,434224,30,32
82,338629,29,30
82,338629,24,25
82,124732,23,25
82,124732,24,25
82,124732,9,11
82,124732,25,30
82,124732,32,32
82,282144,16,19
82,282144,10,21
82,282144,17,32
82,282144,17,32
82,221611,5,12
82,221611,23,25
82,127076,28,28
82,127076,29,31
82,127076,20,26
82,127076,33,34
82,127076,32,33
82,127076,22,22
82,327251,3,4
82,327251,15,24
82,327251,30,31
82,327251,34,34
82,327251,34,34
82,183321,20,33
82,183321,22,27
82,341710,22,26
82,341710,31,31
82,341710,16,21
82,341710,10,15
82,341710,10,15
82,93704,30,30
82,93704,30,30
82,93704,19,19
82,93704,29,30
82,93704,19,19
82,93704,25,26
82,93704,20,25
82,93704,30,34
82,223979,23,25
82,223979,32,32
82,117674,31,31
82,117674,31,31
82,117674,32,32
82,117674,29,30
82,117674,33,33
82,117674,33,33
82,119277,29,32
82,119277,27,32
82,119277,17,22
82,119277,30,32
82,119277,18,30
82,119277,27,33
82,690222,,1
82,711517,2,7
82,406640,,1
82,406640,,1
82,406640,16,27
82,293169,4,7
82,293169,27,32
82,293169,27,32
82,293169,25,32
82,293169,30,34
82,293169,33,36
82,293169,33,36
82,303259,20,25
82,303259,31,32
82,303259,31,32
82,303259,30,34
82,303259,29,29
82,303259,22,32
82,303259,22,32
82,303259,5,7
82,194638,33,34
82,194638,27,32
82,194638,20,31
82,196095,12,29
82,196095,14,27
82,196095,21,25
82,196095,30,32
82,196095,23,24
82,196095,16,22
82,143891,25,25
82,143891,20,22
82,143891,22,30
82,36182,32,32
82,36182,32,32
82,36182,29,29
82,36182,32,32
82,36182,22,23
82,36182,30,32
82,36182,30,32
82,66058,28,33
82,66058,22,28
82,66058,17,25
82,66058,17,25
82,66058,26,27
82,66058,21,21
82,66058,8,12
82,314288,6,12
82,314288,25,25
82,228645,38,38
82,228645,38,38
82,228645,34,34
82,228645,32,32
82,228645,38,38
82,391004,30,30
82,445939,5,9
82,445939,23,24
82,445939,23,24
82,535551,12,19
82,79501,7,7
82,79501,23,24
82,79501,24,24
82,79501,18,21
82,79501,2,14
18,124502,24,33
18,124502,24,33
18,124502,29,33
18,124502,27,27
18,124502,31,31
18,124502,34,34
18,124502,28,31
18,192635,21,25
18,192635,21,25
18,192635,25,27
18,192635,30,30
18,192635,32,32
18,192635,29,31
18,192635,28,28
18,196231,2,14
18,196231,31,32
18,196231,21,24
18,196231,21,24
18,403898,9,14
18,403898,3,11
18,403898,4,21
18,403898,17,23
18,47587,12,14
18,47587,12,14
18,47587,22,24
18,47587,14,31
18,47587,17,28
18,47587,8,31
18,47587,3,20
18,392133,,4
18,340480,2,8
18,340480,,2
18,340480,,1
18,284732,19,26
18,284732,25,26
18,284732,23,23
18,284732,22,29
18,284732,25,30
18,284732,29,31
18,284732,25,26
18,524285,,1
18,524285,11,14
18,504153,30,33
18,85791,31,31
18,85791,33,33
18,85791,21,23
18,334526,31,32
18,334526,23,23
18,334526,25,26
18,334526,25,26
18,334526,25,26
18,82097,28,30
18,82097,24,24
18,82097,18,27
18,82097,22,33
18,82097,28,31
18,82097,18,24
18,278332,32,33
18,278332,33,33
18,278332,29,34
18,624690,27,28
18,624690,1,1
18,624690,13,19
18,243188,8,17
18,243188,1,5
18,243188,19,28
18,243188,19,28
18,243188,13,30
18,321096,4,23
18,48298,30,31
18,48298,30,31
18,48298,30,30
18,48298,21,22
18,48298,30,30
18,48298,26,27
18,520857,3,22
18,368860,,1
18,368860,,1
18,368860,10,18
18,167329,34,34
18,167329,29,30
18,167329,33,34
18,167329,19,19
18,167329,25,25
18,167329,35,35
18,321070,32,34
18,321070,7,18
18,472246,,1
18,7161,15,32
18,7161,15,32
18,7161,15,32
18,7161,21,32
18,7161,23,24
18,7161,27,28
18,7161,24,25
18,7161,26,26
18,32711,18,19
18,32711,18,19
18,32711,18,24
18,32711,23,28
18,32711,24,30
18,32711,27,33
18,318528,29,29
18,318528,32,35
18,318528,32,32
18,237662,7,7
18,237662,20,21
18,237662,31,31
24,371149,22,34
24,371149,23,27
24,546213,19,30
24,85789,18,24
24,85789,18,24
24,85789,30,30
24,85789,32,32
24,85789,31,33
24,85789,29,29
24,216181,19,30
24,216181,17,22
24,216181,10,18
24,216181,15,25
24,216181,20,32
24,216181,11,14
24,39259,32,32
24,39259,24,25
24,39259,23,31
24,39259,29,33
24,159844,26,26
24,159844,27,28
24,85906,20,32
24,85906,3,13
24,85906,17,20
24,85906,19,32
24,85906,22,29
24,49723,12,15
24,49723,24,26
24,49723,22,33
24,93922,28,30
24,93922,14,16
24,93922,28,30
24,93922,14,16
24,93922,13,18
24,93922,,1
24,93922,9,29
24,40074,33,33
24,40074,21,28
24,40074,18,31
24,40074,18,31
24,212723,,1
24,212723,,1
24,212723,1,8
24,212723,29,31
24,44466,15,27
24,44466,15,27
24,44466,14,16
24,44466,12,12
24,44466,29,30
24,315332,9,17
24,315332,12,18
24,315332,3,6
24,161011,30,30
24,161011,31,32
24,161011,30,30
24,161011,34,34
24,356141,3,7
24,356141,24,24
24,356141,28,32
24,68033,12,22
24,68033,24,30
24,68033,22,29
24,68033,22,29
24,68033,20,33
24,96167,26,26
24,96167,12,19
24,96167,9,28
24,429874,4,7
24,429874,17,29
24,422355,18,35
24,323831,17,30
24,386914,16,37
24,386914,17,26
24,181547,11,19
24,181547,23,24
24,181547,15,16
24,181547,15,16
24,181547,18,26
24,416380,7,11
533,578539,1,2
533,578539,14,22
533,578539,14,22
533,578539,20,23
533,160241,12,14
533,160241,16,18
533,84435,23,30
533,84435,31,31
533,84435,28,28
533,84435,25,27
533,84435,24,27
533,51676,21,30
533,51676,18,33
533,51676,25,28
533,51676,2,2
533,42234,16,28
533,42234,13,14
533,42234,31,32
533,42234,13,14
533,42234,31,32
533,42234,13,14
533,42234,12,16
533,263801,13,20
533,263801,13,20
533,263801,12,24
533,52348,25,25
533,52348,10,14
533,523913,,2
533,318204,32,32
533,450234,14,22
533,450234,2,6
533,223974,,1
533,223974,17,25
533,223974,28,32
533,223974,26,26
533,223974,28,32
533,143798,28,31
533,143798,23,25
533,143798,29,31
533,143798,20,20
533,143798,19,19
533,796429,2,11
533,195736,25,26
533,195736,23,24
533,195736,30,31
533,195736,31,31
533,195736,26,26
533,195736,18,18
533,315604,22,27
533,315604,31,32
533,315604,24,30
533,443710,26,31
533,57051,24,30
533,57051,32,32
533,57051,25,33
533,57051,21,31
533,57051,21,31
533,57051,32,33
533,57051,27,29
533,57051,27,29
533,57051,21,25
533,476915,9,31
533,476915,7,18
533,452065,,1
533,251309,4,4
533,251309,9,9
533,251309,20,22
533,569031,1,1
533,270393,23,24
533,270393,12,16
533,324278,2,7
533,324278,31,31
533,324278,29,29
533,215864,7,14
533,215864,28,31
533,215864,29,29
533,215864,23,28
533,215864,23,25
533,215864,10,19
533,822959,1,7
533,293281,,1
533,293281,5,12
533,293281,5,12
533,293281,24,31
533,293281,15,28
533,293281,11,20
533,293281,25,27
533,574193,,1
533,237164,30,30
533,237164,12,12
533,237164,32,34
533,237164,28,28
