,player_id,Current_club_ID,Name,Main_position,Season_year,Market_Value,Date_of_birth,Age,Height,Foot,Ajent
1000,396284,985,Zak Dearnley,Centre-Forward,2016,,"Sep 28, 1998 ",24.0,"1,80",right,TAO MENAJERLİK ... 
1001,50219,31,Simon Mignolet,Goalkeeper,2016,5000000.0,"Mar 6, 1988 ",35.0,"1,93",right,SportPlus 
1002,85864,31,Loris Karius,Goalkeeper,2016,1500000.0,"Jun 22, 1993 ",29.0,"1,91",right,ROGON 
1003,203026,31,Danny Ward,Goalkeeper,2016,8000000.0,"Jun 22, 1993 ",29.0,"1,91",right,CAA Stellar 
1004,55247,31,Ádám Bogdán,Goalkeeper,2016,300000.0,"Sep 27, 1987 ",35.0,"1,94",right,Wasserman 
1005,5278,31,Alexander Manninger,Goalkeeper,2016,,"Jun 4, 1977 ",45.0,,N/A,no agent 
1006,82105,31,Joel Matip,Centre-Back,2016,16000000.0,"Aug 8, 1991 ",31.0,"1,95",right,ASBW Sport Marketing 
1007,37838,31,Dejan Lovren,Centre-Back,2016,3000000.0,"Jul 5, 1989 ",33.0,"1,88",right,ROOF 
1008,47713,31,Mamadou Sakho,Centre-Back,2016,3500000.0,"Feb 13, 1990 ",33.0,"1,87",left,Sport Avenir ... 
1009,256178,31,Joe Gomez,Centre-Back,2016,30000000.0,"May 23, 1997 Happy Birthday",26.0,"1,88",right,Wasserman 
1010,26669,31,Ragnar Klavan,Centre-Back,2016,100000.0,"Oct 30, 1985 ",37.0,"1,87",left,SFI 
1011,207917,31,Alberto Moreno,Left-Back,2016,4000000.0,"Jul 5, 1992 ",30.0,"1,71",left,
1012,85177,31,Nathaniel Clyne,Right-Back,2016,3000000.0,"Apr 5, 1991 ",32.0,"1,75",right,ROOF 
1013,145922,31,Jon Flanagan,Right-Back,2016,,"Jan 1, 1993 ",30.0,"1,81",right,Wasserman 
1014,128912,31,Andre Wisdom,Right-Back,2016,,"May 9, 1993 ",30.0,"1,86",right,
1015,314353,31,Trent Alexander-Arnold,Right-Back,2016,65000000.0,"Oct 7, 1998 ",24.0,"1,80",right,PLG 
1016,262545,31,Connor Randall,Right-Back,2016,450000.0,"Oct 21, 1995 ",27.0,"1,80",right,PIR 
1017,119296,31,Emre Can,Defensive Midfield,2016,14000000.0,"Jan 12, 1994 ",29.0,"1,86",right,ISM Int. Soccer ... 
1018,41414,31,Lucas Leiva,Defensive Midfield,2016,,"Jan 9, 1987 ",36.0,"1,79",right,Relatives 
1019,222813,31,Marko Grujic,Defensive Midfield,2016,9000000.0,"Apr 13, 1996 ",27.0,"1,91",right,ROOF 
1020,200782,31,Kevin Stewart,Defensive Midfield,2016,300000.0,"Sep 7, 1993 ",29.0,"1,82",,New Vision 
1021,279454,31,MJ Williams,Defensive Midfield,2016,250000.0,"Nov 6, 1995 ",27.0,"1,87",right,366 Group 
1022,49499,31,Georginio Wijnaldum,Central Midfield,2016,12000000.0,"Nov 11, 1990 ",32.0,"1,75",right,Football Mix B.V. 
1023,61651,31,Jordan Henderson,Central Midfield,2016,10000000.0,"Jun 17, 1990 ",32.0,"1,87",right,ROOF 
1024,3333,31,James Milner,Central Midfield,2016,2000000.0,"Jan 4, 1986 ",37.0,"1,75",right,
1025,372670,31,Paulinho,Central Midfield,2016,200000.0,"Dec 25, 1997 ",25.0,"1,76",right,MC Striker 
1026,337284,31,Ovie Ejaria,Left Midfield,2016,2000000.0,"Nov 18, 1997 ",25.0,"1,88",right,PLG 
1027,43530,31,Adam Lallana,Attacking Midfield,2016,1500000.0,"May 10, 1988 ",35.0,"1,72",both,CAA Stellar 
1028,344015,31,Ben Woodburn,Attacking Midfield,2016,1000000.0,"Oct 15, 1999 ",23.0,"1,74",right,CAA Stellar 
1029,80444,31,Philippe Coutinho,Left Winger,2016,14000000.0,"Jun 12, 1992 ",30.0,"1,72",right,Sports Invest UK ltd 
1030,200512,31,Sadio Mané,Left Winger,2016,45000000.0,"Apr 10, 1992 ",31.0,"1,74",right,ROOF 
1031,144303,31,Lazar Markovic,Right Winger,2016,2200000.0,"Mar 2, 1994 ",29.0,"1,75",right,
1032,236510,31,Sheyi Ojo,Right Winger,2016,1800000.0,"Jun 19, 1997 ",25.0,"1,79",left,Elite Project Group ... 
1033,279455,31,Harry Wilson,Right Winger,2016,13000000.0,"Mar 22, 1997 ",26.0,"1,73",left,CAA Base Ltd 
1034,131789,31,Roberto Firmino,Centre-Forward,2016,22000000.0,"Oct 2, 1991 ",31.0,"1,81",right,ROGON 
1035,47082,31,Daniel Sturridge,Centre-Forward,2016,200000.0,"Sep 1, 1989 ",33.0,"1,82",left,Sturridge Sports ... 
1036,148368,31,Divock Origi,Centre-Forward,2016,8000000.0,"Apr 18, 1995 ",28.0,"1,89",right,DLF 
1037,134294,31,Danny Ings,Centre-Forward,2016,16000000.0,"Jul 23, 1992 ",30.0,"1,77",right,
1038,406560,31,Rhian Brewster,Centre-Forward,2016,5000000.0,"Apr 1, 2000 ",23.0,"1,80",right,ROOF 
1039,101118,29,Joel Robles,Goalkeeper,2016,1200000.0,"Jun 17, 1990 ",32.0,"1,97",right,InterStarDeporte 
1040,4311,29,Maarten Stekelenburg,Goalkeeper,2016,100000.0,"Sep 22, 1982 ",40.0,"1,97",right,Wasserman 
1041,318547,29,Mateusz Hewelt,Goalkeeper,2016,100000.0,"Sep 23, 1996 ",26.0,"1,91",right,
1042,11111,29,Ramiro Funes Mori,Centre-Back,2016,1500000.0,"Mar 5, 1991 ",32.0,"1,87",left,
1043,67355,29,Ashley Williams,Centre-Back,2016,,"Aug 23, 1984 ",38.0,"1,83",right,New Era Global ... 
1044,348623,29,Mason Holgate,Centre-Back,2016,12000000.0,"Oct 22, 1996 ",26.0,"1,87",right,New Era Global ... 
1045,13520,29,Phil Jagielka,Centre-Back,2016,250000.0,"Aug 17, 1982 ",40.0,"1,80",right,CAA Stellar 
1046,156934,29,Tyias Browning,Centre-Back,2016,800000.0,"May 27, 1994 ",28.0,"1,87",right,
1047,220755,29,Matthew Pennington,Centre-Back,2016,500000.0,"Oct 6, 1994 ",28.0,"1,85",right,Wasserman 
1048,13507,29,Leighton Baines,Left-Back,2016,,"Dec 11, 1984 ",38.0,"1,70",left,Gary Porter 
1049,208244,29,Brendan Galloway,Left-Back,2016,400000.0,"Mar 17, 1996 ",27.0,"1,86",left,New Era Global ... 
1050,124983,29,Bryan Oviedo,Left-Back,2016,200000.0,"Feb 18, 1990 ",33.0,"1,72",left,PRO FC 
1051,110860,29,Luke Garbutt,Left-Back,2016,300000.0,"May 21, 1993 ",30.0,"1,80",left,Wasserman 
1052,68390,29,Seamus Coleman,Right-Back,2016,1200000.0,"Oct 11, 1988 ",34.0,"1,77",right,
1053,258883,29,Jonjoe Kenny,Right-Back,2016,4000000.0,"Mar 15, 1997 ",26.0,"1,76",right,11WINS 
1054,56818,29,Morgan Schneiderlin,Defensive Midfield,2016,1500000.0,"Nov 8, 1989 ",33.0,"1,86",right,Team Spirit ... 
1055,93905,29,Muhamed Besic,Defensive Midfield,2016,1500000.0,"Sep 10, 1992 ",30.0,"1,80",right,no agent 
1056,3291,29,Gareth Barry,Defensive Midfield,2016,,"Feb 23, 1981 ",42.0,"1,84",left,ppsports 
1057,131978,29,Ross Barkley,Central Midfield,2016,9000000.0,"Dec 5, 1993 ",29.0,"1,89",right,Wasserman 
1058,126665,29,Idrissa Gueye,Central Midfield,2016,8000000.0,"Sep 26, 1989 ",33.0,"1,74",right,Teranga Sports 
1059,45333,29,James McCarthy,Central Midfield,2016,1200000.0,"Nov 12, 1990 ",32.0,"1,80",right,StormSportsX 
1060,73484,29,Tom Cleverley,Central Midfield,2016,700000.0,"Aug 12, 1989 ",33.0,"1,75",right,Pinnacle Sports 
1061,314210,29,Tom Davies,Central Midfield,2016,12000000.0,"Jun 30, 1998 ",24.0,"1,80",right,
1062,42413,29,Darron Gibson,Central Midfield,2016,,"Oct 25, 1987 ",35.0,"1,83",right,
1063,268185,29,Joe Williams,Central Midfield,2016,1200000.0,"Dec 8, 1996 ",26.0,"1,85",right,Wasserman 
1064,33639,29,Kevin Mirallas,Attacking Midfield,2016,350000.0,"Oct 5, 1987 ",35.0,"1,82",right,Christophe Henrotay 
1065,75471,29,Yannick Bolasie,Left Winger,2016,250000.0,"May 24, 1989 ",33.0,"1,85",right,S.S.G 
1066,21333,29,Aiden McGeady,Left Winger,2016,300000.0,"Apr 4, 1986 ",37.0,"1,80",both,Wasserman 
1067,14221,29,Aaron Lennon,Right Winger,2016,,"Apr 16, 1987 ",36.0,"1,65",right,CAA Base Ltd 
1068,406040,29,Ademola Lookman,Second Striker,2016,30000000.0,"Oct 20, 1997 ",25.0,"1,74",right,ROOF 
1069,184381,29,Shani Tarashaj,Second Striker,2016,,"Feb 7, 1995 ",28.0,"1,76",right,Soccer Mondial AG 
1070,96341,29,Romelu Lukaku,Centre-Forward,2016,40000000.0,"May 13, 1993 ",30.0,"1,91",left,TEAM LUKAKU 
1071,129476,29,Gerard Deulofeu,Centre-Forward,2016,13000000.0,"Mar 13, 1994 ",29.0,"1,77",right,Regenera Elite 
1072,139503,29,Enner Valencia,Centre-Forward,2016,3800000.0,"Nov 4, 1989 ",33.0,"1,77",right,Vargas - ... 
1073,209781,29,Oumar Niasse,Centre-Forward,2016,350000.0,"Apr 18, 1990 ",33.0,"1,82",right,RX BROTHERS 
1074,306024,29,Dominic Calvert-Lewin,Centre-Forward,2016,25000000.0,"Mar 16, 1997 ",26.0,"1,89",right,11WINS 
1075,8552,29,Arouna Koné,Centre-Forward,2016,,"Nov 11, 1983 ",39.0,"1,81",right,Wasserman 
1076,238988,29,Leandro Rodríguez,Centre-Forward,2016,125000.0,"Nov 19, 1992 ",30.0,"1,79",right,
1077,121260,29,Conor McAleny,Centre-Forward,2016,175000.0,"Aug 12, 1992 ",30.0,"1,78",right,Wasserman 
1078,71271,379,Adrián,Goalkeeper,2016,1000000.0,"Jan 3, 1987 ",36.0,"1,90",right,Bahía Internacional 
1079,51321,379,Darren Randolph,Goalkeeper,2016,500000.0,"May 12, 1987 ",36.0,"1,87",right,Unique Sports Group 
1080,111428,379,Raphael Spiegel,Goalkeeper,2016,300000.0,"Dec 19, 1992 ",30.0,"1,97",right,Soccer Mondial AG 
1081,37526,379,Winston Reid,Centre-Back,2016,,"Jul 3, 1988 ",34.0,"1,91",right,Boutique Transfers 
1082,48002,379,Angelo Ogbonna,Centre-Back,2016,1000000.0,"May 23, 1988 ",35.0,"1,91",left,Branchini Associati ... 
1083,33829,379,José Fonte,Centre-Back,2016,700000.0,"Dec 22, 1983 ",39.0,"1,87",right,Relatives 
1084,42234,379,Havard Nordtveit,Centre-Back,2016,,"Jun 21, 1990 ",32.0,"1,88",right,Solbakken / Player ... 
1085,314295,379,Reece Oxford,Centre-Back,2016,9000000.0,"Dec 16, 1998 ",24.0,"1,90",right,CAA Base Ltd 
1086,12691,379,James Collins,Centre-Back,2016,,"Aug 23, 1983 ",39.0,"1,88",right,CAA Stellar 
1087,264220,379,Reece Burke,Centre-Back,2016,1800000.0,"Sep 2, 1996 ",26.0,"1,89",right,CAA Stellar 
1088,157907,379,Doneil Henry,Centre-Back,2016,500000.0,"Apr 20, 1993 ",30.0,"1,88",right,KSM 
1089,92571,379,Aaron Cresswell,Left-Back,2016,2500000.0,"Dec 15, 1989 ",33.0,"1,70",left,Unique Sports Group 
1090,181380,379,Arthur Masuaku,Left-Back,2016,5500000.0,"Nov 7, 1993 ",29.0,"1,79",left,Sport Cover 
1091,186269,379,Stephen Hendrie,Left-Back,2016,,"Jan 8, 1995 ",28.0,"1,78",left,PIR 
1092,242652,379,Lewis Page,Left-Back,2016,125000.0,"May 20, 1996 ",27.0,"1,78",left,Unique Sports Group 
1093,236953,379,Sam Byram,Right-Back,2016,1500000.0,"Sep 16, 1993 ",29.0,"1,83",right,InterLex Sport 
1094,28260,379,Álvaro Arbeloa,Right-Back,2016,,"Jan 17, 1983 ",40.0,"1,84",right,Manuel García ... 
1095,258311,379,Sam Westley,Right-Back,2016,,"Feb 4, 1994 ",29.0,"1,82",right,
1096,345960,379,Alex Pike,Right-Back,2016,,"Feb 8, 1997 ",26.0,"1,80",right,
1097,66934,379,Cheikhou Kouyaté,Defensive Midfield,2016,3000000.0,"Dec 21, 1989 ",33.0,"1,89",right,Extra Time Sports ... 
1098,357662,379,Declan Rice,Defensive Midfield,2016,80000000.0,"Jan 14, 1999 ",24.0,"1,88",right,Relatives 
1099,101213,379,Pedro Obiang,Central Midfield,2016,900000.0,"Mar 27, 1992 ",31.0,"1,86",right,P&P Sport ... 
1100,31835,379,Mark Noble,Central Midfield,2016,,"May 8, 1987 ",36.0,"1,80",right,10Ten Football 
1101,247555,379,Edimilson Fernandes,Central Midfield,2016,3000000.0,"Apr 15, 1996 ",27.0,"1,90",right,IFM 
1102,242606,379,Josh Cullen,Central Midfield,2016,10000000.0,"Apr 7, 1996 ",27.0,"1,75",right,CAA Stellar 
1103,242644,379,Moses Makasi,Central Midfield,2016,200000.0,"Sep 22, 1995 ",27.0,"1,80",left,
1104,391719,379,Domingos Quina,Central Midfield,2016,1800000.0,"Nov 18, 1999 ",23.0,"1,73",right,Two Touch Agency 
1105,37647,379,Dimitri Payet,Attacking Midfield,2016,2000000.0,"Mar 29, 1987 ",36.0,"1,75",right,J.Gomes Avocat 
1106,135853,379,Manuel Lanzini,Attacking Midfield,2016,8000000.0,"Feb 15, 1993 ",30.0,"1,67",right,Hernan Berman 
1107,391470,379,Marcus Browne,Attacking Midfield,2016,300000.0,"Dec 18, 1997 ",25.0,"1,78",right,CAA Base Ltd 
1108,45403,379,André Ayew,Left Winger,2016,2200000.0,"Dec 17, 1989 ",33.0,"1,75",left,Wasserman 
1109,337321,379,Nathan Holland,Left Winger,2016,400000.0,"Jun 19, 1998 ",24.0,"1,76",right,
1110,82130,379,Gökhan Töre,Right Winger,2016,200000.0,"Jan 20, 1992 ",31.0,"1,76",left,
1111,57162,379,Sofiane Feghouli,Right Winger,2016,700000.0,"Dec 26, 1989 ",33.0,"1,77",right,
1112,22614,379,Robert Snodgrass,Right Winger,2016,600000.0,"Sep 7, 1987 ",35.0,"1,82",left,SMI Sports ... 
1113,342048,379,Grady Diangana,Right Winger,2016,6000000.0,"Apr 19, 1998 ",25.0,"1,80",left,
1114,396857,379,Dan Kemp,Right Winger,2016,300000.0,"Jan 11, 1999 ",24.0,"1,68",left,Elite Management ... 
1115,104124,379,Michail Antonio,Centre-Forward,2016,9000000.0,"Mar 28, 1990 ",33.0,"1,80",right,Unique Sports Group 
1116,96828,379,Simone Zaza,Centre-Forward,2016,500000.0,"Jun 25, 1991 ",31.0,"1,86",left,AGB Sport Management 
1117,139503,379,Enner Valencia,Centre-Forward,2016,3800000.0,"Nov 4, 1989 ",33.0,"1,77",right,Vargas - ... 
1118,48066,379,Andy Carroll,Centre-Forward,2016,400000.0,"Jan 6, 1989 ",34.0,"1,93",left,CAA Stellar 
1119,120610,379,Diafra Sakho,Centre-Forward,2016,350000.0,"Dec 24, 1989 ",33.0,"1,84",right,Wonder Sports 
1120,284727,379,Jonathan Calleri,Centre-Forward,2016,4500000.0,"Sep 23, 1993 ",29.0,"1,81",right,7DS 
1121,289846,379,Ashley Fletcher,Centre-Forward,2016,800000.0,"Oct 2, 1995 ",27.0,"1,85",right,Pinnacle Sports 
1122,52570,180,Fraser Forster,Goalkeeper,2016,1500000.0,"Mar 17, 1988 ",35.0,"2,01",right,CAA Stellar 
1123,95976,180,Alex McCarthy,Goalkeeper,2016,2000000.0,"Dec 3, 1989 ",33.0,"1,93",right,SBM 
1124,195488,180,Paulo Gazzaniga,Goalkeeper,2016,2500000.0,"Jan 2, 1992 ",31.0,"1,95",right,LGT Football 
1125,215677,180,Mouez Hassen,Goalkeeper,2016,500000.0,"Mar 5, 1995 ",28.0,"1,86",right,PSC 
1126,3190,180,Stuart Taylor,Goalkeeper,2016,,"Nov 28, 1980 ",42.0,"1,98",right,
1127,341043,180,Harry Lewis,Goalkeeper,2016,300000.0,"Dec 20, 1997 ",25.0,"1,91",right,GW Sports 
1128,139208,180,Virgil van Dijk,Centre-Back,2016,45000000.0,"Jul 8, 1991 ",31.0,"1,93",right,ROOF 
1129,33829,180,José Fonte,Centre-Back,2016,700000.0,"Dec 22, 1983 ",39.0,"1,87",right,Relatives 
1130,81789,180,Maya Yoshida,Centre-Back,2016,1500000.0,"Aug 24, 1988 ",34.0,"1,89",right,CAA Base Ltd 
1131,54935,180,Martín Cáceres,Centre-Back,2016,500000.0,"Apr 7, 1987 ",36.0,"1,80",right,no agent 
1132,163744,180,Jack Stephens,Centre-Back,2016,5000000.0,"Jan 27, 1994 ",29.0,"1,85",right,CAA Stellar 
1133,57423,180,Florin Gardos,Centre-Back,2016,,"Oct 29, 1988 ",34.0,"1,93",right,
1134,91251,180,Cuco Martina,Centre-Back,2016,300000.0,"Sep 25, 1989 ",33.0,"1,85",right,Soccer4Future 
1135,40611,180,Ryan Bertrand,Left-Back,2016,1000000.0,"Aug 5, 1989 ",33.0,"1,79",left,FA Sport 
1136,250478,180,Matt Targett,Left-Back,2016,15000000.0,"Sep 18, 1995 ",27.0,"1,83",left,Straight Ace Sports 
1137,226968,180,Sam McQueen,Left-Back,2016,,"Feb 6, 1995 ",28.0,"1,81",left,New Vision 
1138,112988,180,Cédric Soares,Right-Back,2016,4000000.0,"Aug 31, 1991 ",31.0,"1,71",right,Sports Invest UK ltd 
1139,60583,180,Jérémy Pied,Right-Back,2016,200000.0,"Feb 23, 1989 ",34.0,"1,73",right,
1140,104223,180,Jordy Clasie,Defensive Midfield,2016,3000000.0,"Jun 27, 1991 ",31.0,"1,69",right,Prime11 
1141,66100,180,Oriol Romeu,Defensive Midfield,2016,5000000.0,"Sep 24, 1991 ",31.0,"1,83",right,MagicPlayers 
1142,181579,180,James Ward-Prowse,Central Midfield,2016,38000000.0,"Nov 1, 1994 ",28.0,"1,77",right,CAA Stellar 
1143,167799,180,Pierre-Emile Höjbjerg,Central Midfield,2016,45000000.0,"Aug 5, 1995 ",27.0,"1,85",right,Gol International 
1144,28973,180,Steven Davis,Central Midfield,2016,750000.0,"Jan 1, 1985 ",38.0,"1,72",right,
1145,226973,180,Harrison Reed,Central Midfield,2016,15000000.0,"Jan 27, 1995 ",28.0,"1,81",right,Unique Sports Group 
1146,315185,180,Jake Hesketh,Attacking Midfield,2016,,"Mar 27, 1996 ",27.0,"1,68",right,Momentum Sports ... 
1147,36139,180,Dusan Tadic,Left Winger,2016,7000000.0,"Nov 20, 1988 ",34.0,"1,81",left,Soccer Mondial AG 
1148,232271,180,Sofiane Boufal,Left Winger,2016,10000000.0,"Sep 17, 1993 ",29.0,"1,75",right,Sport Cover 
1149,129078,180,Nathan Redmond,Right Winger,2016,9500000.0,"Mar 6, 1994 ",29.0,"1,73",right,ARETÉ 
1150,286919,180,Josh Sims,Right Winger,2016,400000.0,"Mar 28, 1997 ",26.0,"1,74",right,Midas Sports 
1151,226965,180,Lloyd Isgrove,Right Winger,2016,150000.0,"Jan 12, 1993 ",30.0,"1,78",right,Unique Sports Group 
1152,112343,180,Manolo Gabbiadini,Centre-Forward,2016,3000000.0,"Nov 26, 1991 ",31.0,"1,86",left,BSP FOOTBALL AGENCY 
1153,129627,180,Charlie Austin,Centre-Forward,2016,300000.0,"Jul 5, 1989 ",33.0,"1,88",right,
1154,53360,180,Jay Rodríguez,Centre-Forward,2016,1200000.0,"Jul 29, 1989 ",33.0,"1,85",right,Beswicks Sports Ltd 
1155,37304,180,Shane Long,Centre-Forward,2016,300000.0,"Jan 22, 1987 ",36.0,"1,80",both,ROOF 
1156,227183,180,Sam Gallagher,Centre-Forward,2016,3500000.0,"Sep 15, 1995 ",27.0,"1,93",right,Crown Football ... 
1157,356569,180,Olufela Olomola,Centre-Forward,2016,,"Sep 5, 1997 ",25.0,"1,70",right,366 Group 
1158,23951,873,Steve Mandanda,Goalkeeper,2016,1500000.0,"Mar 28, 1985 ",38.0,"1,87",right,SMI SPORTS ... 
1159,45494,873,Wayne Hennessey,Goalkeeper,2016,500000.0,"Jan 24, 1987 ",36.0,"1,98",right,CAA Stellar 
1160,12814,873,Julián Speroni,Goalkeeper,2016,,"May 18, 1979 ",44.0,"1,86",right,
1161,295073,873,Kleton Perntreou,Goalkeeper,2016,250000.0,"Jan 8, 1995 ",28.0,"1,89",right,
1162,47713,873,Mamadou Sakho,Centre-Back,2016,3500000.0,"Feb 13, 1990 ",33.0,"1,87",left,Sport Avenir ... 
1163,61592,873,James Tomkins,Centre-Back,2016,1000000.0,"Mar 29, 1989 ",34.0,"1,92",right,
1164,62688,873,Scott Dann,Centre-Back,2016,250000.0,"Feb 14, 1987 ",36.0,"1,94",right,SM Sport Assist 
1165,36861,873,Damien Delaney,Centre-Back,2016,,"Jul 20, 1981 ",41.0,"1,90",left,
1166,183284,873,Ryan Inniss,Centre-Back,2016,300000.0,"Jun 5, 1995 ",27.0,"1,97",right,Wasserman 
1167,244309,873,Luke Croll,Centre-Back,2016,10000.0,"Jan 10, 1995 ",28.0,"1,85",left,Footfeel ISM   
1168,52119,873,Patrick van Aanholt,Left-Back,2016,3200000.0,"Aug 29, 1990 ",32.0,"1,76",left,Panthera Sports 
1169,125868,873,Pape Souaré,Left-Back,2016,300000.0,"Jun 6, 1990 ",32.0,"1,78",left,Extra Time Sports ... 
1170,141655,873,Zeki Fryers,Left-Back,2016,,"Sep 9, 1992 ",30.0,"1,85",left,CHYN 
1171,92572,873,Joel Ward,Right-Back,2016,2000000.0,"Oct 29, 1989 ",33.0,"1,86",right,Avid Sports Group 
1172,78959,873,Martin Kelly,Right-Back,2016,500000.0,"Apr 27, 1990 ",33.0,"1,91",right,OmniSports 
1173,464738,873,Ben Wynter,Right-Back,2016,,"Dec 11, 1997 ",25.0,"1,85",right,Playersinc. 
1174,477758,873,Aaron Wan-Bissaka,Right-Back,2016,22000000.0,"Nov 26, 1997 ",25.0,"1,83",right,Unique Sports Group 
1175,74300,873,Luka Milivojevic,Defensive Midfield,2016,2500000.0,"Apr 7, 1991 ",32.0,"1,86",right,Relatives 
1176,28336,873,Mile Jedinak,Defensive Midfield,2016,,"Aug 3, 1984 ",38.0,"1,87",right,
1177,17396,873,Mathieu Flamini,Defensive Midfield,2016,,"Mar 7, 1984 ",39.0,"1,78",right,Darren Dein 
1178,378629,873,Michael Phillips,Defensive Midfield,2016,,"Sep 22, 1997 ",25.0,"1,74",right,Tornado Sports ... 
1179,29434,873,Yohan Cabaye,Central Midfield,2016,,"Jan 14, 1986 ",37.0,"1,73",right,
1180,41416,873,James McArthur,Central Midfield,2016,700000.0,"Oct 7, 1987 ",35.0,"1,78",both,StormSportsX 
1181,47995,873,Jason Puncheon,Central Midfield,2016,300000.0,"Jun 18, 1986 ",36.0,"1,73",left,Wasserman 
1182,34409,873,Joe Ledley,Central Midfield,2016,,"Jan 23, 1987 ",36.0,"1,83",left,Avid Sports Group 
1183,57207,873,Jordon Mutch,Central Midfield,2016,250000.0,"Dec 2, 1991 ",31.0,"1,84",right,
1184,244125,873,Hiram Boateng,Central Midfield,2016,200000.0,"Jan 8, 1996 ",27.0,"1,82",left,Unique Sports Group 
1185,320220,873,Noor Husin,Central Midfield,2016,,"Mar 3, 1997 ",26.0,"1,77",,Every Aspect 
1186,432293,873,Luke Dreher,Central Midfield,2016,,"Nov 27, 1998 ",24.0,"1,84",right,Footfeel ISM   
1187,157506,873,Jeffrey Schlupp,Left Midfield,2016,8000000.0,"Dec 23, 1992 ",30.0,"1,78",left,Unique Sports Group 
1188,170322,873,Jonathan Williams,Attacking Midfield,2016,350000.0,"Oct 9, 1993 ",29.0,"1,68",left,New Era Global ... 
1189,75471,873,Yannick Bolasie,Left Winger,2016,250000.0,"May 24, 1989 Happy Birthday",34.0,"1,85",right,S.S.G 
1190,145988,873,Wilfried Zaha,Left Winger,2016,27000000.0,"Nov 10, 1992 ",30.0,"1,80",right,
1191,46791,873,Bakary Sako,Left Winger,2016,125000.0,"Apr 26, 1988 ",35.0,"1,83",left,Sport Cover 
1192,244130,873,Sullay Kaikai,Left Winger,2016,250000.0,"Aug 26, 1995 ",27.0,"1,82",right,Unique Sports Group 
1193,353674,873,Keshi Anderson,Left Winger,2016,400000.0,"Apr 6, 1995 ",28.0,"1,75",right,Elite Management ... 
1194,61842,873,Andros Townsend,Right Winger,2016,2500000.0,"Jul 16, 1991 ",31.0,"1,81",left,Unique Sports Group 
1195,81801,873,Chung-yong Lee,Right Winger,2016,500000.0,"Jul 2, 1988 ",34.0,"1,80",right,ML-Players 
1196,50201,873,Christian Benteke,Centre-Forward,2016,3000000.0,"Dec 3, 1990 ",32.0,"1,90",right,MLA Management 
1197,45121,873,Loïc Rémy,Centre-Forward,2016,150000.0,"Jan 2, 1987 ",36.0,"1,85",right,Relatives 
1198,95435,873,Connor Wickham,Centre-Forward,2016,800000.0,"Mar 31, 1993 ",30.0,"1,89",right,CAA Stellar 
1199,42411,873,Fraizer Campbell,Centre-Forward,2016,300000.0,"Sep 13, 1987 ",35.0,"1,72",right,CAA Base Ltd 
1200,273773,873,Jonathan Benteke,Centre-Forward,2016,75000.0,"Apr 28, 1995 ",28.0,"1,86",right,
1201,121223,873,Kwesi Appiah,Centre-Forward,2016,125000.0,"Aug 12, 1990 ",32.0,"1,80",right,Wonder Sports 
1202,233998,873,Freddie Ladapo,Centre-Forward,2016,600000.0,"Feb 1, 1993 ",30.0,"1,83",right,Full Contact 
1203,16911,1003,Kasper Schmeichel,Goalkeeper,2016,2500000.0,"Nov 5, 1986 ",36.0,"1,89",right,P&P Sport ... 
1204,21327,1003,Ron-Robert Zieler,Goalkeeper,2016,700000.0,"Feb 12, 1989 ",34.0,"1,88",right,Sports360 GmbH 
1205,67283,1003,Ben Hamer,Goalkeeper,2016,250000.0,"Nov 20, 1987 ",35.0,"1,93",right,
1206,2998,1003,Robert Huth,Centre-Back,2016,,"Aug 18, 1984 ",38.0,,N/A,Christian Nilles 
1207,214056,1003,Daniel Amartey,Centre-Back,2016,15000000.0,"Dec 21, 1994 ",28.0,"1,86",right,Gol International 
1208,62945,1003,Luis Hernández,Centre-Back,2016,1000000.0,"Apr 14, 1989 ",34.0,"1,82",right,M.AG 
1209,10003,1003,Wes Morgan,Centre-Back,2016,,"Jan 21, 1984 ",39.0,"1,85",right,
1210,129893,1003,Molla Wagué,Centre-Back,2016,250000.0,"Feb 21, 1991 ",32.0,"1,91",right,
1211,50477,1003,Yohan Benalouane,Centre-Back,2016,150000.0,"Mar 28, 1987 ",36.0,"1,85",right,Playeleven 
1212,16947,1003,Marcin Wasilewski,Centre-Back,2016,,"Jun 9, 1980 ",42.0,"1,86",right,
1213,341993,1003,Elliott Moore,Centre-Back,2016,500000.0,"Mar 16, 1997 ",26.0,"1,96",right,Major League Sports ... 
1214,6636,1003,Christian Fuchs,Left-Back,2016,,"Apr 7, 1986 ",37.0,"1,87",left,YOU FIRST 
1215,316125,1003,Ben Chilwell,Left-Back,2016,35000000.0,"Dec 21, 1996 ",26.0,"1,80",left,CAA Stellar 
1216,37442,1003,Danny Simpson,Right-Back,2016,,"Jan 4, 1987 ",36.0,"1,76",right,
1217,274839,1003,Wilfred Ndidi,Defensive Midfield,2016,32000000.0,"Dec 16, 1996 ",26.0,"1,83",right,firsteleven ISM 
1218,111051,1003,Nampalys Mendy,Defensive Midfield,2016,3500000.0,"Jun 23, 1992 ",30.0,"1,67",right,Extra Time Sports ... 
1219,246579,1003,Bartosz Kapustka,Defensive Midfield,2016,1200000.0,"Dec 23, 1996 ",26.0,"1,79",right,BMG-SPORT 
1220,73491,1003,Danny Drinkwater,Central Midfield,2016,400000.0,"Mar 5, 1990 ",33.0,"1,78",right,no agent 
